,School,Cases,City,State,Date
1337,Cheyney University of Pennsylvania,5,Cheyney,Pennsylvania,12-27-2020
1338,Clarion University of Pennsylvania,2,Clarion,Pennsylvania,12-27-2020
1339,Clarks Summit University,3,South Abington Township,Pennsylvania,12-27-2020
1340,Community College of Allegheny County,108,Pittsburgh,Pennsylvania,12-27-2020
1341,DeSales University,77,Center Valley,Pennsylvania,12-27-2020
1342,Delaware Valley University,83,Doylestown,Pennsylvania,12-27-2020
1343,Dickinson College,3,Carlisle,Pennsylvania,12-27-2020
1344,Drexel University,106,Philadelphia,Pennsylvania,12-27-2020
1345,Duquesne University,294,Pittsburgh,Pennsylvania,12-27-2020
1346,East Stroudsburg University,29,East Stroudsburg,Pennsylvania,12-27-2020
1347,Eastern University,37,St. Davids,Pennsylvania,12-27-2020
1348,Edinboro University,42,Edinboro,Pennsylvania,12-27-2020
1349,Elizabethtown College,21,Elizabethtown,Pennsylvania,12-27-2020
1350,Franklin and Marshall College,91,Lancaster,Pennsylvania,12-27-2020
1351,Gannon University,186,Erie,Pennsylvania,12-27-2020
1352,Geneva College,23,Beaver Falls,Pennsylvania,12-27-2020
1353,Gettysburg College,113,Gettysburg,Pennsylvania,12-27-2020
1354,Grove City College,128,Grove City,Pennsylvania,12-27-2020
1355,Gwynedd Mercy University,6,Gwynedd Valley,Pennsylvania,12-27-2020
1356,Haverford College,15,Haverford,Pennsylvania,12-27-2020
1357,Holy Family University,4,Philadelphia,Pennsylvania,12-27-2020
1358,Immaculata University,16,Immaculata,Pennsylvania,12-27-2020
1359,Indiana University of Pennsylvania,486,Indiana,Pennsylvania,12-27-2020
1360,Juniata College,54,Huntingdon,Pennsylvania,12-27-2020
1361,Keystone College,14,La Plume,Pennsylvania,12-27-2020
1362,King's College,150,Wilkes-Barre,Pennsylvania,12-27-2020
1363,Kutztown University,416,Kutztown,Pennsylvania,12-27-2020
1364,La Roche University,9,Pittsburgh,Pennsylvania,12-27-2020
1365,La Salle University,45,Philadelphia,Pennsylvania,12-27-2020
1366,Lafayette College,36,Easton,Pennsylvania,12-27-2020
1367,Lancaster Bible College,8,Lancaster,Pennsylvania,12-27-2020
1368,Lebanon Valley College‡,17,Annville,Pennsylvania,12-27-2020
1369,Lehigh University,659,Bethlehem,Pennsylvania,12-27-2020
1370,Lock Haven University,105,Lock Haven,Pennsylvania,12-27-2020
1371,Lycoming College,14,Williamsport,Pennsylvania,12-27-2020
1372,Mansfield University of Pennsylvania,37,Mansfield,Pennsylvania,12-27-2020
1373,Marywood University,62,Scranton,Pennsylvania,12-27-2020
1374,Mercyhurst University,145,Erie,Pennsylvania,12-27-2020
1375,Messiah University,66,Mechanicsburg,Pennsylvania,12-27-2020
1376,Millersville University of Pennsylvania,135,Millersville,Pennsylvania,12-27-2020
1377,Misericordia University,75,Dallas,Pennsylvania,12-27-2020
1378,Moravian College,47,Bethlehem,Pennsylvania,12-27-2020
1379,Mount Aloysius College,66,Cresson,Pennsylvania,12-27-2020
1380,Muhlenberg College,23,Allentown,Pennsylvania,12-27-2020
1381,Neumann University,38,Aston,Pennsylvania,12-27-2020
1382,Penn State University,"5,006",State College,Pennsylvania,12-27-2020
1383,Penn State University Abington,29,Abington,Pennsylvania,12-27-2020
1384,Penn State University Altoona,294,Altoona,Pennsylvania,12-27-2020
1385,Penn State University Beaver,6,Monaca,Pennsylvania,12-27-2020
1386,Penn State University Behrend,129,Erie,Pennsylvania,12-27-2020
1387,Penn State University Berks,20,Reading,Pennsylvania,12-27-2020
1388,Penn State University Brandywine,10,Media,Pennsylvania,12-27-2020
1389,Penn State University College of Medicine*,35,Hershey,Pennsylvania,12-27-2020
1390,Penn State University Dickinson Law,2,Carlisle,Pennsylvania,12-27-2020
1391,Penn State University DuBois,8,Dubois,Pennsylvania,12-27-2020
1392,Penn State University Fayette,6,Lemont Furnace,Pennsylvania,12-27-2020
1393,Penn State University Greater Allegheny,3,McKeesport,Pennsylvania,12-27-2020
1394,Penn State University Harrisburg,66,Middletown,Pennsylvania,12-27-2020
1395,Penn State University Hazleton,6,Hazleton,Pennsylvania,12-27-2020
1396,Penn State University Lehigh Valley,8,Center Valley,Pennsylvania,12-27-2020
1397,Penn State University Mont Alto,12,Mont Alto,Pennsylvania,12-27-2020
1398,Penn State University New Kensington,8,New Kensington,Pennsylvania,12-27-2020
1399,Penn State University Schuylkill,17,Schuylkill Haven,Pennsylvania,12-27-2020
1400,Penn State University Scranton,18,Dunmore,Pennsylvania,12-27-2020
1401,Penn State University Shenango,1,Sharon,Pennsylvania,12-27-2020
1402,Penn State University Wilkes-Barre,2,Lehman,Pennsylvania,12-27-2020
1403,Penn State University York,2,York,Pennsylvania,12-27-2020
1404,Pennsylvania College of Technology,170,Williamsport,Pennsylvania,12-27-2020
1405,Point Park University,51,Pittsburgh,Pennsylvania,12-27-2020
1406,Robert Morris University,171,Moon Township,Pennsylvania,12-27-2020
1407,Rosemont College,18,Rosemont,Pennsylvania,12-27-2020
1408,Saint Francis University,97,Loretto,Pennsylvania,12-27-2020
1409,Saint Joseph's University,493,Philadelphia,Pennsylvania,12-27-2020
1410,Saint Vincent College,42,Latrobe,Pennsylvania,12-27-2020
1411,Seton Hill University,123,Greensburg,Pennsylvania,12-27-2020
1412,Shippensburg University of Pennsylvania,266,Shippensburg,Pennsylvania,12-27-2020
1413,Slippery Rock University of Pennsylvania,279,Slippery Rock,Pennsylvania,12-27-2020
1414,Susquehanna University,66,Selinsgrove,Pennsylvania,12-27-2020
1415,Swarthmore College,42,Swarthmore,Pennsylvania,12-27-2020
1416,Temple University,991,Philadelphia,Pennsylvania,12-27-2020
1417,Thiel College,49,Greenville,Pennsylvania,12-27-2020
1418,Thomas Jefferson University,215,Philadelphia,Pennsylvania,12-27-2020
1419,University of Pennsylvania,"1,081",Philadelphia,Pennsylvania,12-27-2020
1420,University of Pittsburgh,810,Pittsburgh,Pennsylvania,12-27-2020
1421,University of Pittsburgh Johnstown,73,Johnstown,Pennsylvania,12-27-2020
1422,University of Pittsburgh at Bradford,31,Bradford,Pennsylvania,12-27-2020
1423,University of Pittsburgh at Greensburg,16,Greensburg,Pennsylvania,12-27-2020
1424,University of Scranton,670,Scranton,Pennsylvania,12-27-2020
1425,University of Valley Forge,2,Phoenixville,Pennsylvania,12-27-2020
1426,University of the Sciences,24,Philadelphia,Pennsylvania,12-27-2020
1427,Ursinus College,36,Collegeville,Pennsylvania,12-27-2020
1428,Villanova University,427,Villanova,Pennsylvania,12-27-2020
1429,Washington & Jefferson College,10,Washington,Pennsylvania,12-27-2020
1430,Waynesburg University,56,Waynesburg,Pennsylvania,12-27-2020
1431,West Chester University,106,West Chester,Pennsylvania,12-27-2020
1432,Westminster College,62,New Wilmington,Pennsylvania,12-27-2020
1433,Widener University,44,Chester,Pennsylvania,12-27-2020
1434,Wilkes University,92,Wilkes-Barre,Pennsylvania,12-27-2020
1435,Wilson College,28,Chambersburg,Pennsylvania,12-27-2020
1436,York College of Pennsylvania,75,York,Pennsylvania,12-27-2020
1437,University of Puerto Rico at Cayey,3,Cayey,Puerto Rico,12-27-2020
1438,University of Puerto Rico at Humacao,22,Humacao,Puerto Rico,12-27-2020
1439,"University of Puerto Rico, Medical Sciences*",65,San Juan,Puerto Rico,12-27-2020
1440,University of Puerto Rico-Río Piedras,8,Rio Piedras,Puerto Rico,12-27-2020
1441,Brown University,164,Providence,Rhode Island,12-27-2020
1442,Bryant University,74,Smithfield,Rhode Island,12-27-2020
1443,Johnson & Wales University,89,Providence,Rhode Island,12-27-2020
1444,Providence College,393,Providence,Rhode Island,12-27-2020
1445,Rhode Island College,101,Providence,Rhode Island,12-27-2020
1446,Rhode Island School of Design,30,Providence,Rhode Island,12-27-2020
1447,Roger Williams University,184,Bristol,Rhode Island,12-27-2020
1448,Salve Regina University,47,Newport,Rhode Island,12-27-2020
1449,University of Rhode Island,836,Kingston,Rhode Island,12-27-2020
1450,Anderson University,38,Anderson,South Carolina,12-27-2020
1451,Benedict College,6,Columbia,South Carolina,12-27-2020
1452,Bob Jones University,34,Greenville,South Carolina,12-27-2020
1453,Charleston Southern University‡,24,North Charleston,South Carolina,12-27-2020
1454,Claflin University,18,Orangeburg,South Carolina,12-27-2020
1455,Clemson University,"5,431",Clemson,South Carolina,12-27-2020
1456,Coastal Carolina University,355,Conway,South Carolina,12-27-2020
1457,Coker University,31,Hartsville,South Carolina,12-27-2020
1458,College of Charleston,614,Charleston,South Carolina,12-27-2020
1459,Converse College,5,Spartanburg,South Carolina,12-27-2020
1460,Francis Marion University,92,Florence,South Carolina,12-27-2020
1461,Furman University,133,Greenville,South Carolina,12-27-2020
1462,Greenville Technical College,669,Greenville,South Carolina,12-27-2020
1463,Lander University,133,Greenwood,South Carolina,12-27-2020
1464,Limestone College,16,Gaffney,South Carolina,12-27-2020
1465,Medical University of South Carolina*,349,Charleston,South Carolina,12-27-2020
1466,Newberry College,23,Newberry,South Carolina,12-27-2020
1467,North Greenville University,207,Tigerville,South Carolina,12-27-2020
1468,Presbyterian College,109,Clinton,South Carolina,12-27-2020
1469,South Carolina State University,41,Orangeburg,South Carolina,12-27-2020
1470,Southern Wesleyan University,6,Central,South Carolina,12-27-2020
1471,The Citadel,176,Charleston,South Carolina,12-27-2020
1472,Tri-County Technical College,288,Pendleton,South Carolina,12-27-2020
1473,University of South Carolina,"3,349",Columbia,South Carolina,12-27-2020
1474,University of South Carolina Aiken*,72,Aiken,South Carolina,12-27-2020
1475,University of South Carolina Beaufort,78,Blufton,South Carolina,12-27-2020
1476,University of South Carolina Upstate,193,Spartanburg,South Carolina,12-27-2020
1477,Winthrop University,61,Rock Hill,South Carolina,12-27-2020
1478,Wofford College,174,Spartanburg,South Carolina,12-27-2020
1479,Augustana University,332,Sioux Falls,South Dakota,12-27-2020
1480,Black Hills State University,72,Spearfish,South Dakota,12-27-2020
1481,Dakota State University,25,Madison,South Dakota,12-27-2020
1482,Mount Marty College,87,Yankton,South Dakota,12-27-2020
1483,Northern State University,45,Aberdeen,South Dakota,12-27-2020
1484,South Dakota School of Mines and Technology,54,Rapid City,South Dakota,12-27-2020
1485,South Dakota State University‡,112,Brookings,South Dakota,12-27-2020
1486,University of Sioux Falls,66,Sioux Falls,South Dakota,12-27-2020
1487,University of South Dakota,264,Vermillion,South Dakota,12-27-2020
1488,Austin Peay State University,318,Clarksville,Tennessee,12-27-2020
1489,Belmont University,334,Nashville,Tennessee,12-27-2020
1490,Bethel University,131,McKenzie,Tennessee,12-27-2020
1491,Carson-Newman University,254,Jefferson City,Tennessee,12-27-2020
1492,Chattanooga State Community College,111,Chattanooga,Tennessee,12-27-2020
1493,Christian Brothers University,110,Memphis,Tennessee,12-27-2020
1494,Cleveland State Community College,116,Cleveland,Tennessee,12-27-2020
1495,Columbia State Community College,158,Columbia,Tennessee,12-27-2020
1496,Cumberland University,161,Lebanon,Tennessee,12-27-2020
1497,Dyersburg State Community College,75,Dyersburg,Tennessee,12-27-2020
1498,East Tennessee State University,528,Johnson City,Tennessee,12-27-2020
1499,Jackson State Community College,86,Jackson,Tennessee,12-27-2020
1500,King University,121,Bristol,Tennessee,12-27-2020
1501,Lane College,18,Jackson,Tennessee,12-27-2020
1502,Lincoln Memorial University,195,Harrogate,Tennessee,12-27-2020
1503,Lipscomb University,151,Nashville,Tennessee,12-27-2020
1504,Maryville College,2,Maryville,Tennessee,12-27-2020
1505,Middle Tennessee State University,728,Murfreesboro,Tennessee,12-27-2020
1506,Milligan University,84,Milligan College,Tennessee,12-27-2020
1507,Motlow State Community College,69,Tullahoma,Tennessee,12-27-2020
1508,Nashville State Community College,105,Nashville,Tennessee,12-27-2020
1509,Northeast State Community College,138,Blountville,Tennessee,12-27-2020
1510,Pellissippi State Community College,47,Knoxville,Tennessee,12-27-2020
1511,Rhodes College,21,Memphis,Tennessee,12-27-2020
1512,Roane State Community College,125,Harriman,Tennessee,12-27-2020
1513,Southern Adventist University,54,Collegedale,Tennessee,12-27-2020
1514,Southwest Tennessee Community College,113,Memphis,Tennessee,12-27-2020
1515,Tennessee College of Applied Technology-Athens,6,Athens,Tennessee,12-27-2020
1516,Tennessee College of Applied Technology-Covington,34,Covington,Tennessee,12-27-2020
1517,Tennessee College of Applied Technology-Crossville,25,Crossville,Tennessee,12-27-2020
1518,Tennessee College of Applied Technology-Crump,23,Crump,Tennessee,12-27-2020
1519,Tennessee College of Applied Technology-Dickson,70,Dickson,Tennessee,12-27-2020
1520,Tennessee College of Applied Technology-Elizabethton,23,Elizabethton,Tennessee,12-27-2020
1521,Tennessee College of Applied Technology-Harriman,17,Harriman,Tennessee,12-27-2020
1522,Tennessee College of Applied Technology-Hartsville,8,Hartsville,Tennessee,12-27-2020
1523,Tennessee College of Applied Technology-Hohenwald,7,Hohenwald,Tennessee,12-27-2020
1524,Tennessee College of Applied Technology-Jacksboro,16,Jacksboro,Tennessee,12-27-2020
1525,Tennessee College of Applied Technology-Jackson,22,Jackson,Tennessee,12-27-2020
1526,Tennessee College of Applied Technology-Knoxville,19,Knoxville,Tennessee,12-27-2020
1527,Tennessee College of Applied Technology-Livingston,22,Livingston,Tennessee,12-27-2020
1528,Tennessee College of Applied Technology-McKenzie,14,McKenzie,Tennessee,12-27-2020
1529,Tennessee College of Applied Technology-McMinnville,12,McMinnville,Tennessee,12-27-2020
1530,Tennessee College of Applied Technology-Memphis,10,Memphis,Tennessee,12-27-2020
1531,Tennessee College of Applied Technology-Morristown,26,Morristown,Tennessee,12-27-2020
1532,Tennessee College of Applied Technology-Murfreesboro,27,Murfreesboro,Tennessee,12-27-2020
1533,Tennessee College of Applied Technology-Nashville,41,Nashville,Tennessee,12-27-2020
1534,Tennessee College of Applied Technology-Newbern,27,Newbern,Tennessee,12-27-2020
1535,Tennessee College of Applied Technology-Oneida/Huntsville,17,Huntsville,Tennessee,12-27-2020
1536,Tennessee College of Applied Technology-Paris,18,Paris,Tennessee,12-27-2020
1537,Tennessee College of Applied Technology-Pulaski,16,Pulaski,Tennessee,12-27-2020
1538,Tennessee College of Applied Technology-Ripley,23,Ripley,Tennessee,12-27-2020
1539,Tennessee College of Applied Technology-Shelbyville,9,Shelbyville,Tennessee,12-27-2020
1540,Tennessee College of Applied Technology-Whiteville,21,Whiteville,Tennessee,12-27-2020
1541,Tennessee State University,55,Nashville,Tennessee,12-27-2020
1542,Tennessee Technological University,897,Cookeville,Tennessee,12-27-2020
1543,The University of the South,57,Sewanee,Tennessee,12-27-2020
1544,Trevecca Nazarene University,34,Nashville,Tennessee,12-27-2020
1545,Tusculum University,5,Greenville,Tennessee,12-27-2020
1546,Union University,62,Jackson,Tennessee,12-27-2020
1547,University of Memphis,458,Memphis,Tennessee,12-27-2020
1548,University of Tennessee Health Science Center*,307,Memphis,Tennessee,12-27-2020
1549,University of Tennessee at Chattanooga,927,Chattanooga,Tennessee,12-27-2020
1550,University of Tennessee at Martin,433,Martin,Tennessee,12-27-2020
1551,"University of Tennessee, Knoxville","2,268",Knoxville,Tennessee,12-27-2020
1552,Vanderbilt University,816,Nashville,Tennessee,12-27-2020
1553,Volunteer State Community College,168,Gallatin,Tennessee,12-27-2020
1554,Walters State Community College,108,Morristown,Tennessee,12-27-2020
1555,Abilene Christian University,553,Abilene,Texas,12-27-2020
1556,Angelo State University,294,San Angelo,Texas,12-27-2020
1557,Austin College,97,Sherman,Texas,12-27-2020
1558,Austin Community College District,29,Austin,Texas,12-27-2020
1559,Baylor University,"1,702",Waco,Texas,12-27-2020
1560,Blinn College,256,Brenham,Texas,12-27-2020
1561,Brazosport College,1,Richwood,Texas,12-27-2020
1562,Collin College McKinney,352,McKinney,Texas,12-27-2020
1563,Concordia University Texas,7,Austin,Texas,12-27-2020
1564,Dallas Baptist University,60,Dallas,Texas,12-27-2020
1565,East Texas Baptist University,1,Marshall,Texas,12-27-2020
1566,Galveston College,9,Galveston,Texas,12-27-2020
1567,Grayson College,32,Dension,Texas,12-27-2020
1568,Hardin-Simmons University,37,Abilene,Texas,12-27-2020
1569,Hill College,35,Hillsboro,Texas,12-27-2020
1570,Houston Baptist University,2,Houston,Texas,12-27-2020
1571,Lamar University,302,Beaumont,Texas,12-27-2020
1572,LeTourneau University,71,Longview,Texas,12-27-2020
1573,Lubbock Christian University,232,Lubbock,Texas,12-27-2020
1574,McLennan Community College,252,Waco,Texas,12-27-2020
1575,McMurry University,125,Abilene,Texas,12-27-2020
1576,Midland College,57,Midland,Texas,12-27-2020
1577,Midwestern State University,257,Wichita Falls,Texas,12-27-2020
1578,Odessa College,186,Odessa,Texas,12-27-2020
1579,Prairie View A&M University,444,Prairie View,Texas,12-27-2020
1580,Rice University,210,Houston,Texas,12-27-2020
1581,Saint Edward's University,20,Austin,Texas,12-27-2020
1582,Sam Houston State University,"1,016",Huntsville,Texas,12-27-2020
1583,Schreiner University,9,Kerriville,Texas,12-27-2020
1584,South Texas College,198,McAllen,Texas,12-27-2020
1585,Southern Methodist University,920,Dallas,Texas,12-27-2020
1586,Southwestern University,37,Georgetown,Texas,12-27-2020
1587,St. Mary's University,59,San Antonio,Texas,12-27-2020
1588,Stephen F. Austin State University,518,Nacogdoches,Texas,12-27-2020
1589,Sul Ross State University,317,Alpine,Texas,12-27-2020
1590,Tarleton State University,570,Stephenville,Texas,12-27-2020
1591,Texarkana College,78,Texarkana,Texas,12-27-2020
1592,Texas A&M International University,128,Laredo,Texas,12-27-2020
1593,Texas A&M University,"2,767",College Station,Texas,12-27-2020
1594,Texas A&M University-Central Texas,18,Kileen,Texas,12-27-2020
1595,Texas A&M University-Commerce,296,Commerce,Texas,12-27-2020
1596,Texas A&M University-Corpus Christi,344,Corpus Christi,Texas,12-27-2020
1597,Texas A&M University-Kingsville,184,Kingsville,Texas,12-27-2020
1598,Texas A&M University-San Antonio,94,San Antonio,Texas,12-27-2020
1599,Texas A&M University-Texarkana,107,Texarkana,Texas,12-27-2020
1600,Texas Christian University,"1,591",Fort Worth,Texas,12-27-2020
1601,Texas College,1,Tyler,Texas,12-27-2020
1602,Texas Lutheran University,36,Seguin,Texas,12-27-2020
1603,Texas Southern University,54,Houston,Texas,12-27-2020
1604,Texas State University,"1,224",San Marcos,Texas,12-27-2020
1605,Texas Tech University,"3,141",Lubbock,Texas,12-27-2020
1606,Texas Tech University Health Sciences Center*,834,Lubbock,Texas,12-27-2020
1607,Texas Tech University Health Sciences Center El Paso*,249,El Paso,Texas,12-27-2020
1608,Texas Wesleyan University,93,Fort Worth,Texas,12-27-2020
1609,Texas Woman’s University,125,Denton,Texas,12-27-2020
1610,Trinity University‡,26,San Antonia,Texas,12-27-2020
1611,Tyler Junior College,153,Tyler,Texas,12-27-2020
1612,University of Dallas,73,Irving,Texas,12-27-2020
1613,University of Houston,484,Houston,Texas,12-27-2020
1614,University of Houston-Clear Lake,72,Houston,Texas,12-27-2020
1615,University of Houston-Downtown,32,Houston,Texas,12-27-2020
1616,University of Houston-Victoria,40,Victoria,Texas,12-27-2020
1617,University of Mary Hardin at Baylor,186,Belton,Texas,12-27-2020
1618,University of North Texas,901,Denton,Texas,12-27-2020
1619,University of North Texas Health Science Center,143,Fort Worth,Texas,12-27-2020
1620,University of North Texas at Dallas,31,Dallas,Texas,12-27-2020
1621,University of St. Thomas,61,Houston,Texas,12-27-2020
1622,University of Texas Health Science Center at Houston*,301,Houston,Texas,12-27-2020
1623,University of Texas Health Science Center at San Antonio*,337,San Antonio,Texas,12-27-2020
1624,University of Texas Health Science Center at Tyler*,71,Tyler,Texas,12-27-2020
1625,University of Texas MD Anderson Cancer Center,16,Houston,Texas,12-27-2020
1626,University of Texas Medical Branch at Galveston,"1,165",Galveston,Texas,12-27-2020
1627,University of Texas Permian Basin,237,Odessa,Texas,12-27-2020
1628,University of Texas Rio Grande Valley,233,Edinburg,Texas,12-27-2020
1629,University of Texas Southwestern Medical Center*,640,Dallas,Texas,12-27-2020
1630,University of Texas at Arlington,281,Arlington,Texas,12-27-2020
1631,University of Texas at Austin,"2,102",Austin,Texas,12-27-2020
1632,University of Texas at Dallas,131,Dallas,Texas,12-27-2020
1633,University of Texas at El Paso,"1,268",El Paso,Texas,12-27-2020
1634,University of Texas at San Antonio,78,San Antonio,Texas,12-27-2020
1635,University of Texas at Tyler,270,Tyler,Texas,12-27-2020
1636,University of the Incarnate Word,128,San Antonio,Texas,12-27-2020
1637,Wayland Baptist University,265,Plainview,Texas,12-27-2020
1638,West Texas A&M University,801,Canyon,Texas,12-27-2020
1639,Brigham Young University,"3,665",Provo,Utah,12-27-2020
1640,Dixie State University,599,St. George,Utah,12-27-2020
1641,Salt Lake Community College,619,Salt Lake City,Utah,12-27-2020
1642,Snow College,42,Ephraim,Utah,12-27-2020
1643,Southern Utah University,401,Cedar City,Utah,12-27-2020
1644,University of Utah,"2,208",Salt Lake City,Utah,12-27-2020
1645,Utah State University,"2,217",Logan,Utah,12-27-2020
1646,Utah Valley University,"1,221",Orem,Utah,12-27-2020
1647,Weber State University,406,Ogden,Utah,12-27-2020
1648,Westminster College,121,Salt Lake City,Utah,12-27-2020
1649,Bennington College,4,Bennington,Vermont,12-27-2020
1650,Castleton University,3,Castleton,Vermont,12-27-2020
1651,Champlain College,10,Burlington,Vermont,12-27-2020
1652,Landmark College,4,Putney,Vermont,12-27-2020
1653,Middlebury College,7,Middlebury,Vermont,12-27-2020
1654,Northern Vermont University-Johnson,2,Johnson,Vermont,12-27-2020
1655,Northern Vermont University-Lyndon,8,Lyndonville,Vermont,12-27-2020
1656,Norwich University,16,Northfield,Vermont,12-27-2020
1657,Saint Michael's College,79,Colchester,Vermont,12-27-2020
1658,Sterling College,1,Craftsbury Common,Vermont,12-27-2020
1659,University of Vermont,110,Burlington,Vermont,12-27-2020
1660,Vermont Technical College,6,Randolph,Vermont,12-27-2020
1661,University of the Virgin Islands,3,Charlotte Amalie,Virgin Islands,12-27-2020
1662,Averett University,60,Danville,Virginia,12-27-2020
1663,Bluefield College,83,Bluefield,Virginia,12-27-2020
1664,Bridgewater College,45,Bridgewater,Virginia,12-27-2020
1665,Christopher Newport University,192,Newport News,Virginia,12-27-2020
1666,Danville Community College,12,Danville,Virginia,12-27-2020
1667,Eastern Mennonite University,29,Harrisonburg,Virginia,12-27-2020
1668,Eastern Virginia Medical School*,67,Norfolk,Virginia,12-27-2020
1669,Emory & Henry College,103,Emory,Virginia,12-27-2020
1670,Ferrum College,54,Ferrum,Virginia,12-27-2020
1671,George Mason University,297,Fairfax,Virginia,12-27-2020
1672,Hampden-Sydney College,112,Hampden-Sydney,Virginia,12-27-2020
1673,Hampton University,18,Hampton,Virginia,12-27-2020
1674,Hollins University,11,Roanoke,Virginia,12-27-2020
1675,James Madison University,"1,697",Harrisonburg,Virginia,12-27-2020
1676,Liberty University,"1,046",Lynchburg,Virginia,12-27-2020
1677,Longwood University,130,Farmville,Virginia,12-27-2020
1678,Mary Baldwin University,18,Staunton,Virginia,12-27-2020
1679,Marymount University,85,Arlington,Virginia,12-27-2020
1680,Norfolk State University,41,Norfolk,Virginia,12-27-2020
1681,Old Dominion University,243,Norfolk,Virginia,12-27-2020
1682,Radford University,567,Radford,Virginia,12-27-2020
1683,Randolph College,1,Lynchburg,Virginia,12-27-2020
1684,Randolph-Macon College,55,Ashland,Virginia,12-27-2020
1685,Roanoke College,78,Salem,Virginia,12-27-2020
1686,Shenandoah University,153,Winchester,Virginia,12-27-2020
1687,Southern Virginia University,11,Buena Vista,Virginia,12-27-2020
1688,Sweet Briar College,11,Sweet Briar,Virginia,12-27-2020
1689,University of Lynchburg,157,Lynchburg,Virginia,12-27-2020
1690,University of Mary Washington,47,Fredericksburg,Virginia,12-27-2020
1691,University of Richmond,101,Richmond,Virginia,12-27-2020
1692,University of Virginia,"1,372",Charlottesville,Virginia,12-27-2020
1693,University of Virginia's College at Wise,37,Wise,Virginia,12-27-2020
1694,Virginia Commonwealth University,541,Richmond,Virginia,12-27-2020
1695,Virginia Highlands Community College,4,Abingdon,Virginia,12-27-2020
1696,Virginia Military Institute,125,Lexington,Virginia,12-27-2020
1697,Virginia State University,7,Petersburg,Virginia,12-27-2020
1698,Virginia Tech,"1,726",Blacksburg,Virginia,12-27-2020
1699,Virginia Union University,17,Richmond,Virginia,12-27-2020
1700,Virginia Wesleyan University,29,Virginia Beach,Virginia,12-27-2020
1701,Washington and Lee University,154,Lexington,Virginia,12-27-2020
1702,William & Mary,94,Williamsburg,Virginia,12-27-2020
1703,Cascadia College,1,Bothell,Washington,12-27-2020
1704,Central Washington University,225,Ellensburg,Washington,12-27-2020
1705,Centralia College,10,Centralia,Washington,12-27-2020
1706,Clark College,1,Vancouver,Washington,12-27-2020
1707,Clover Park Technical College,26,Lakewood,Washington,12-27-2020
1708,Columbia Basin College,7,Pasco,Washington,12-27-2020
1709,Eastern Washington University,287,Cheney,Washington,12-27-2020
1710,Edmonds College,11,Lynnwood,Washington,12-27-2020
1711,Everett Community College,15,Everett,Washington,12-27-2020
1712,Evergreen State College,4,Olympia,Washington,12-27-2020
1713,Gonzaga University,253,Spokane,Washington,12-27-2020
1714,Green River College,6,Auburn,Washington,12-27-2020
1715,Highline College,3,Des Moines,Washington,12-27-2020
1716,Lake Washington Institute of Technology,9,Kirkland,Washington,12-27-2020
1717,Lower Columbia College,4,Longview,Washington,12-27-2020
1718,North Seattle College,2,Seattle,Washington,12-27-2020
1719,Olympic College,3,Bremerton,Washington,12-27-2020
1720,Pacific Lutheran University,19,Tacoma,Washington,12-27-2020
1721,Pierce College Fort Steilacoom,3,Lakewood,Washington,12-27-2020
1722,Renton Technical College,6,Renton,Washington,12-27-2020
1723,Saint Martin's University,2,Lacey,Washington,12-27-2020
1724,Seattle Central College,7,Seattle,Washington,12-27-2020
1725,Seattle Pacific University,14,Seattle,Washington,12-27-2020
1726,Seattle University,61,Seattle,Washington,12-27-2020
1727,Skagit Valley College,1,Mount Vernon,Washington,12-27-2020
1728,South Seattle College,6,Seattle,Washington,12-27-2020
1729,Spokane Community College,22,Spokane,Washington,12-27-2020
1730,Spokane Falls Community College,9,Spokane,Washington,12-27-2020
1731,Tacoma Community College,11,Tacoma,Washington,12-27-2020
1732,University of Puget Sound,33,Tacoma,Washington,12-27-2020
1733,University of Washington,958,Seattle,Washington,12-27-2020
1734,University of Washington Bothell,14,Bothell,Washington,12-27-2020
1735,University of Washington Tacoma,31,Tacoma,Washington,12-27-2020
1736,Walla Walla Community College*,9,Walla Walla,Washington,12-27-2020
1737,Washington State University,"1,407",Pullman,Washington,12-27-2020
1738,Wenatchee Valley College,2,Wenatchee,Washington,12-27-2020
1739,Western Washington University,30,Bellingham,Washington,12-27-2020
1740,Whatcom Community College,8,Bellingham,Washington,12-27-2020
1741,Whitman College,10,Walla Walla,Washington,12-27-2020
1742,Whitworth University,120,Spokane,Washington,12-27-2020
1743,Yakima Valley College,21,Yakima,Washington,12-27-2020
1744,American University,42,Washington,"Washington, D.C.",12-27-2020
1745,Catholic University of America,241,Washington,"Washington, D.C.",12-27-2020
1746,Gallaudet University,1,Washington,"Washington, D.C.",12-27-2020
1747,George Washington University,221,Washington,"Washington, D.C.",12-27-2020
1748,Georgetown University,289,Washington,"Washington, D.C.",12-27-2020
1749,Howard University,54,Washington,"Washington, D.C.",12-27-2020
1750,University of the District of Columbia,7,Washington,"Washington, D.C.",12-27-2020
1751,Alderson Broaddus University,59,Philippi,West Virginia,12-27-2020
1752,Bethany College (W.Va.),16,Bethany,West Virginia,12-27-2020
1753,Bluefield State College,18,Bluefield,West Virginia,12-27-2020
1754,Concord University,75,Athens,West Virginia,12-27-2020
1755,Davis & Elkins College,71,Elkins,West Virginia,12-27-2020
1756,Fairmont State University,75,Fairmont,West Virginia,12-27-2020
1757,Glenville State College,37,Glenville,West Virginia,12-27-2020
