,School,Cases,City,State,Date
1337,Nashville State Community College,57,Nashville,Tennessee,11-06-2020
1338,Northeast State Community College,82,Blountville,Tennessee,11-06-2020
1339,Pellissippi State Community College,30,Knoxville,Tennessee,11-06-2020
1340,Rhodes College,7,Memphis,Tennessee,11-06-2020
1341,Roane State Community College,76,Harriman,Tennessee,11-06-2020
1342,Southern Adventist University,29,Collegedale,Tennessee,11-06-2020
1343,Southwest Tennessee Community College,92,Memphis,Tennessee,11-06-2020
1344,Tennessee College of Applied Technology-Athens,7,Athens,Tennessee,11-06-2020
1345,Tennessee College of Applied Technology-Covington,9,Covington,Tennessee,11-06-2020
1346,Tennessee College of Applied Technology-Crossville,21,Crossville,Tennessee,11-06-2020
1347,Tennessee College of Applied Technology-Crump,21,Crump,Tennessee,11-06-2020
1348,Tennessee College of Applied Technology-Dickson,44,Dickson,Tennessee,11-06-2020
1349,Tennessee College of Applied Technology-Elizabethton,4,Elizabethton,Tennessee,11-06-2020
1350,Tennessee College of Applied Technology-Harriman,13,Harriman,Tennessee,11-06-2020
1351,Tennessee College of Applied Technology-Hartsville,4,Hartsville,Tennessee,11-06-2020
1352,Tennessee College of Applied Technology-Hohenwald,3,Hohenwald,Tennessee,11-06-2020
1353,Tennessee College of Applied Technology-Jacksboro,10,Jacksboro,Tennessee,11-06-2020
1354,Tennessee College of Applied Technology-Jackson,15,Jackson,Tennessee,11-06-2020
1355,Tennessee College of Applied Technology-Knoxville,11,Knoxville,Tennessee,11-06-2020
1356,Tennessee College of Applied Technology-Livingston,18,Livingston,Tennessee,11-06-2020
1357,Tennessee College of Applied Technology-McKenzie,11,McKenzie,Tennessee,11-06-2020
1358,Tennessee College of Applied Technology-McMinnville,10,McMinnville,Tennessee,11-06-2020
1359,Tennessee College of Applied Technology-Memphis,3,Memphis,Tennessee,11-06-2020
1360,Tennessee College of Applied Technology-Morristown,17,Morristown,Tennessee,11-06-2020
1361,Tennessee College of Applied Technology-Murfreesboro,24,Murfreesboro,Tennessee,11-06-2020
1362,Tennessee College of Applied Technology-Nashville,21,Nashville,Tennessee,11-06-2020
1363,Tennessee College of Applied Technology-Newbern,18,Newbern,Tennessee,11-06-2020
1364,Tennessee College of Applied Technology-Oneida/Huntsville,7,Huntsville,Tennessee,11-06-2020
1365,Tennessee College of Applied Technology-Paris,11,Paris,Tennessee,11-06-2020
1366,Tennessee College of Applied Technology-Pulaski,8,Pulaski,Tennessee,11-06-2020
1367,Tennessee College of Applied Technology-Ripley,18,Ripley,Tennessee,11-06-2020
1368,Tennessee College of Applied Technology-Shelbyville,6,Shelbyville,Tennessee,11-06-2020
1369,Tennessee College of Applied Technology-Whiteville,16,Whiteville,Tennessee,11-06-2020
1370,Tennessee State University,55,Nashville,Tennessee,11-06-2020
1371,Tennessee Technological University,605,Cookeville,Tennessee,11-06-2020
1372,The University of the South,36,Sewanee,Tennessee,11-06-2020
1373,Trevecca Nazarene University,12,Nashville,Tennessee,11-06-2020
1374,Tusculum University,5,Greenville,Tennessee,11-06-2020
1375,Union University,62,Jackson,Tennessee,11-06-2020
1376,University of Memphis,353,Memphis,Tennessee,11-06-2020
1377,University of Tennessee Health Science Center*,212,Memphis,Tennessee,11-06-2020
1378,University of Tennessee at Chattanooga,682,Chattanooga,Tennessee,11-06-2020
1379,University of Tennessee at Martin,361,Martin,Tennessee,11-06-2020
1380,"University of Tennessee, Knoxville","1,820",Knoxville,Tennessee,11-06-2020
1381,Vanderbilt University,568,Nashville,Tennessee,11-06-2020
1382,Volunteer State Community College,109,Gallatin,Tennessee,11-06-2020
1383,Walters State Community College,44,Morristown,Tennessee,11-06-2020
1384,Abilene Christian University,297,Abilene,Texas,11-06-2020
1385,Angelo State University,178,San Angelo,Texas,11-06-2020
1386,Austin College,87,Sherman,Texas,11-06-2020
1387,Austin Community College District,22,Austin,Texas,11-06-2020
1388,Baylor University,"1,181",Waco,Texas,11-06-2020
1389,Blinn College,243,Brenham,Texas,11-06-2020
1390,Brazosport College,1,Richwood,Texas,11-06-2020
1391,Collin College McKinney,89,McKinney,Texas,11-06-2020
1392,Concordia University Texas,6,Austin,Texas,11-06-2020
1393,Dallas Baptist University,46,Dallas,Texas,11-06-2020
1394,East Texas Baptist University,1,Marshall,Texas,11-06-2020
1395,Galveston College,3,Galveston,Texas,11-06-2020
1396,Grayson College,32,Dension,Texas,11-06-2020
1397,Hardin-Simmons University,37,Abilene,Texas,11-06-2020
1398,Hill College,20,Hillsboro,Texas,11-06-2020
1399,Houston Baptist University,2,Houston,Texas,11-06-2020
1400,Lamar University,217,Beaumont,Texas,11-06-2020
1401,LeTourneau University,71,Longview,Texas,11-06-2020
1402,Lubbock Christian University,25,Lubbock,Texas,11-06-2020
1403,McLennan Community College,129,Waco,Texas,11-06-2020
1404,McMurry University,66,Abilene,Texas,11-06-2020
1405,Midland College,22,Midland,Texas,11-06-2020
1406,Midwestern State University,133,Wichita Falls,Texas,11-06-2020
1407,Odessa College,75,Odessa,Texas,11-06-2020
1408,Prairie View A&M University,392,Prairie View,Texas,11-06-2020
1409,Rice University,147,Houston,Texas,11-06-2020
1410,Saint Edward's University,16,Austin,Texas,11-06-2020
1411,Sam Houston State University,652,Huntsville,Texas,11-06-2020
1412,Schreiner University,9,Kerriville,Texas,11-06-2020
1413,South Texas College,154,McAllen,Texas,11-06-2020
1414,Southern Methodist University,757,Dallas,Texas,11-06-2020
1415,Southwestern University,31,Georgetown,Texas,11-06-2020
1416,St. Mary's University,37,San Antonio,Texas,11-06-2020
1417,Stephen F. Austin State University,433,Nacogdoches,Texas,11-06-2020
1418,Sul Ross State University,125,Alpine,Texas,11-06-2020
1419,Tarleton State University,347,Stephenville,Texas,11-06-2020
1420,Texas A&M International University,85,Laredo,Texas,11-06-2020
1421,Texas A&M University,"2,037",College Station,Texas,11-06-2020
1422,Texas A&M University-Central Texas,12,Kileen,Texas,11-06-2020
1423,Texas A&M University-Commerce,241,Commerce,Texas,11-06-2020
1424,Texas A&M University-Corpus Christi,129,Corpus Christi,Texas,11-06-2020
1425,Texas A&M University-Kingsville,122,Kingsville,Texas,11-06-2020
1426,Texas A&M University-San Antonio,71,San Antonio,Texas,11-06-2020
1427,Texas A&M University-Texarkana,38,Texarkana,Texas,11-06-2020
1428,Texas Christian University,"1,292",Fort Worth,Texas,11-06-2020
1429,Texas College,1,Tyler,Texas,11-06-2020
1430,Texas Lutheran University,23,Seguin,Texas,11-06-2020
1431,Texas Southern University,41,Houston,Texas,11-06-2020
1432,Texas State University,797,San Marcos,Texas,11-06-2020
1433,Texas Tech University,"2,259",Lubbock,Texas,11-06-2020
1434,Texas Tech University Health Sciences Center*,428,Lubbock,Texas,11-06-2020
1435,Texas Tech University Health Sciences Center El Paso*,128,El Paso,Texas,11-06-2020
1436,Texas Wesleyan University,64,Fort Worth,Texas,11-06-2020
1437,Texas Woman’s University,60,Denton,Texas,11-06-2020
1438,Trinity University‡,20,San Antonia,Texas,11-06-2020
1439,Tyler Junior College,132,Tyler,Texas,11-06-2020
1440,University of Dallas,26,Irving,Texas,11-06-2020
1441,University of Houston,341,Houston,Texas,11-06-2020
1442,University of Houston-Clear Lake,55,Houston,Texas,11-06-2020
1443,University of Houston-Downtown,21,Houston,Texas,11-06-2020
1444,University of Houston-Victoria,32,Victoria,Texas,11-06-2020
1445,University of Mary Hardin at Baylor,149,Belton,Texas,11-06-2020
1446,University of North Texas,474,Denton,Texas,11-06-2020
1447,University of North Texas Health Science Center,55,Fort Worth,Texas,11-06-2020
1448,University of North Texas at Dallas,20,Dallas,Texas,11-06-2020
1449,University of St. Thomas,2,Houston,Texas,11-06-2020
1450,University of Texas Health Science Center at Houston*,301,Houston,Texas,11-06-2020
1451,University of Texas Health Science Center at San Antonio*,251,San Antonio,Texas,11-06-2020
1452,University of Texas Health Science Center at Tyler*,46,Tyler,Texas,11-06-2020
1453,University of Texas MD Anderson Cancer Center,11,Houston,Texas,11-06-2020
1454,University of Texas Medical Branch at Galveston,52,Galveston,Texas,11-06-2020
1455,University of Texas Permian Basin,32,Odessa,Texas,11-06-2020
1456,University of Texas Rio Grande Valley,180,Edinburg,Texas,11-06-2020
1457,University of Texas Southwestern Medical Center*,392,Dallas,Texas,11-06-2020
1458,University of Texas at Arlington,184,Arlington,Texas,11-06-2020
1459,University of Texas at Austin,"1,581",Austin,Texas,11-06-2020
1460,University of Texas at Dallas,80,Dallas,Texas,11-06-2020
1461,University of Texas at El Paso,835,El Paso,Texas,11-06-2020
1462,University of Texas at San Antonio,41,San Antonio,Texas,11-06-2020
1463,University of Texas at Tyler,170,Tyler,Texas,11-06-2020
1464,University of the Incarnate Word,55,San Antonio,Texas,11-06-2020
1465,Wayland Baptist University,179,Plainview,Texas,11-06-2020
1466,West Texas A&M University,408,Canyon,Texas,11-06-2020
1467,Brigham Young University,"2,472",Provo,Utah,11-06-2020
1468,Dixie State University,237,St. George,Utah,11-06-2020
1469,Salt Lake Community College,267,Salt Lake City,Utah,11-06-2020
1470,Snow College,16,Ephraim,Utah,11-06-2020
1471,Southern Utah University,74,Cedar City,Utah,11-06-2020
1472,University of Utah,"1,322",Salt Lake City,Utah,11-06-2020
1473,Utah State University,"1,042",Logan,Utah,11-06-2020
1474,Utah Valley University,551,Orem,Utah,11-06-2020
1475,Weber State University,207,Ogden,Utah,11-06-2020
1476,Westminster College,51,Salt Lake City,Utah,11-06-2020
1477,Bennington College,3,Bennington,Vermont,11-06-2020
1478,Castleton University,2,Castleton,Vermont,11-06-2020
1479,Champlain College,5,Burlington,Vermont,11-06-2020
1480,Landmark College,3,Putney,Vermont,11-06-2020
1481,Middlebury College,4,Middlebury,Vermont,11-06-2020
1482,Northern Vermont University-Lyndon,1,Lyndonville,Vermont,11-06-2020
1483,Norwich University,7,Northfield,Vermont,11-06-2020
1484,Saint Michael's College,44,Colchester,Vermont,11-06-2020
1485,University of Vermont,19,Burlington,Vermont,11-06-2020
1486,Vermont Technical College,3,Randolph,Vermont,11-06-2020
1487,University of the Virgin Islands,3,Charlotte Amalie,Virgin Islands,11-06-2020
1488,Averett University,54,Danville,Virginia,11-06-2020
1489,Bluefield College,82,Bluefield,Virginia,11-06-2020
1490,Bridgewater College,42,Bridgewater,Virginia,11-06-2020
1491,Christopher Newport University,146,Newport News,Virginia,11-06-2020
1492,Danville Community College,8,Danville,Virginia,11-06-2020
1493,Eastern Mennonite University,21,Harrisonburg,Virginia,11-06-2020
1494,Eastern Virginia Medical School*,51,Norfolk,Virginia,11-06-2020
1495,Emory & Henry College,59,Emory,Virginia,11-06-2020
1496,Ferrum College,46,Ferrum,Virginia,11-06-2020
1497,George Mason University,127,Fairfax,Virginia,11-06-2020
1498,Hampden-Sydney College,97,Hampden-Sydney,Virginia,11-06-2020
1499,Hampton University,9,Hampton,Virginia,11-06-2020
1500,Hollins University,7,Roanoke,Virginia,11-06-2020
1501,James Madison University,"1,621",Harrisonburg,Virginia,11-06-2020
1502,Liberty University,658,Lynchburg,Virginia,11-06-2020
1503,Longwood University,110,Farmville,Virginia,11-06-2020
1504,Mary Baldwin University,8,Staunton,Virginia,11-06-2020
1505,Marymount University,50,Arlington,Virginia,11-06-2020
1506,Norfolk State University,22,Norfolk,Virginia,11-06-2020
1507,Old Dominion University,153,Norfolk,Virginia,11-06-2020
1508,Radford University,524,Radford,Virginia,11-06-2020
1509,Randolph College,1,Lynchburg,Virginia,11-06-2020
1510,Randolph-Macon College,37,Ashland,Virginia,11-06-2020
1511,Roanoke College,74,Salem,Virginia,11-06-2020
1512,Shenandoah University,94,Winchester,Virginia,11-06-2020
1513,Southern Virginia University,5,Buena Vista,Virginia,11-06-2020
1514,Sweet Briar College,10,Sweet Briar,Virginia,11-06-2020
1515,University of Lynchburg,463,Lynchburg,Virginia,11-06-2020
1516,University of Mary Washington,25,Fredericksburg,Virginia,11-06-2020
1517,University of Richmond,35,Richmond,Virginia,11-06-2020
1518,University of Virginia,"1,119",Charlottesville,Virginia,11-06-2020
1519,University of Virginia's College at Wise,20,Wise,Virginia,11-06-2020
1520,Virginia Commonwealth University,384,Richmond,Virginia,11-06-2020
1521,Virginia Highlands Community College,4,Abingdon,Virginia,11-06-2020
1522,Virginia Military Institute,113,Lexington,Virginia,11-06-2020
1523,Virginia State University,4,Petersburg,Virginia,11-06-2020
1524,Virginia Tech,"1,347",Blacksburg,Virginia,11-06-2020
1525,Virginia Union University,6,Richmond,Virginia,11-06-2020
1526,Virginia Wesleyan University,21,Virginia Beach,Virginia,11-06-2020
1527,Washington and Lee University,125,Lexington,Virginia,11-06-2020
1528,William & Mary,48,Williamsburg,Virginia,11-06-2020
1529,Central Washington University,173,Ellensburg,Washington,11-06-2020
1530,Centralia College,7,Centralia,Washington,11-06-2020
1531,Clark College,1,Vancouver,Washington,11-06-2020
1532,Clover Park Technical College,7,Lakewood,Washington,11-06-2020
1533,Columbia Basin College,7,Pasco,Washington,11-06-2020
1534,Eastern Washington University,184,Cheney,Washington,11-06-2020
1535,Edmonds College,10,Lynnwood,Washington,11-06-2020
1536,Everett Community College,9,Everett,Washington,11-06-2020
1537,Gonzaga University,115,Spokane,Washington,11-06-2020
1538,Green River College,3,Auburn,Washington,11-06-2020
1539,Highline College,2,Des Moines,Washington,11-06-2020
1540,Lake Washington Institute of Technology,5,Kirkland,Washington,11-06-2020
1541,Lower Columbia College,1,Longview,Washington,11-06-2020
1542,North Seattle College,2,Seattle,Washington,11-06-2020
1543,Northwest Indian College,2,Bellingham,Washington,11-06-2020
1544,Olympic College,1,Bremerton,Washington,11-06-2020
1545,Pacific Lutheran University,13,Tacoma,Washington,11-06-2020
1546,Pierce College Fort Steilacoom,2,Lakewood,Washington,11-06-2020
1547,Renton Technical College,3,Renton,Washington,11-06-2020
1548,Saint Martin's University,1,Lacey,Washington,11-06-2020
1549,Seattle Central College,3,Seattle,Washington,11-06-2020
1550,Seattle Pacific University,7,Seattle,Washington,11-06-2020
1551,Seattle University,31,Seattle,Washington,11-06-2020
1552,Skagit Valley College,1,Mount Vernon,Washington,11-06-2020
1553,South Seattle College,2,Seattle,Washington,11-06-2020
1554,Spokane Community College,22,Spokane,Washington,11-06-2020
1555,Spokane Falls Community College,9,Spokane,Washington,11-06-2020
1556,Tacoma Community College,10,Tacoma,Washington,11-06-2020
1557,University of Puget Sound,21,Tacoma,Washington,11-06-2020
1558,University of Washington,726,Seattle,Washington,11-06-2020
1559,University of Washington Bothell,9,Bothell,Washington,11-06-2020
1560,University of Washington Tacoma,17,Tacoma,Washington,11-06-2020
1561,Walla Walla Community College,2,Walla Walla,Washington,11-06-2020
1562,Washington State University,"1,399",Pullman,Washington,11-06-2020
1563,Wenatchee Valley College,2,Wenatchee,Washington,11-06-2020
1564,Western Washington University,7,Bellingham,Washington,11-06-2020
1565,Whatcom Community College,7,Bellingham,Washington,11-06-2020
1566,Whitman College,2,Walla Walla,Washington,11-06-2020
1567,Whitworth University,56,Spokane,Washington,11-06-2020
1568,Yakima Valley College,15,Yakima,Washington,11-06-2020
1569,American University,30,Washington,"Washington, D.C.",11-06-2020
1570,Catholic University of America,214,Washington,"Washington, D.C.",11-06-2020
1571,Gallaudet University,1,Washington,"Washington, D.C.",11-06-2020
1572,George Washington University,67,Washington,"Washington, D.C.",11-06-2020
1573,Georgetown University,193,Washington,"Washington, D.C.",11-06-2020
1574,Howard University,21,Washington,"Washington, D.C.",11-06-2020
1575,University of the District of Columbia,3,Washington,"Washington, D.C.",11-06-2020
1576,Alderson Broaddus University,48,Philippi,West Virginia,11-06-2020
1577,Bethany College,5,Bethany,West Virginia,11-06-2020
1578,Bluefield State College,14,Bluefield,West Virginia,11-06-2020
1579,Concord University,51,Athens,West Virginia,11-06-2020
1580,Davis & Elkins College,7,Elkins,West Virginia,11-06-2020
1581,Fairmont State University,43,Fairmont,West Virginia,11-06-2020
1582,Glenville State College,31,Glenville,West Virginia,11-06-2020
1583,Marshall University,162,Huntington,West Virginia,11-06-2020
1584,Potomac State College of West Virginia University,2,Keyser,West Virginia,11-06-2020
1585,Salem University,6,Salem,West Virginia,11-06-2020
1586,Shepherd University,33,Shepherdstown,West Virginia,11-06-2020
1587,University of Charleston,39,Charleston,West Virginia,11-06-2020
1588,West Liberty University,40,West Liberty,West Virginia,11-06-2020
1589,West Virginia State University,45,Institute,West Virginia,11-06-2020
1590,West Virginia University,705,Morgantown,West Virginia,11-06-2020
1591,West Virginia University Institute of Technology,3,Montgomery,West Virginia,11-06-2020
1592,West Virginia University at Parkersburg,9,Parkersburg,West Virginia,11-06-2020
1593,West Virginia Wesleyan College,1,Buckhannon,West Virginia,11-06-2020
1594,Wheeling University,3,Wheeling,West Virginia,11-06-2020
1595,Alverno College,42,Milwaukee,Wisconsin,11-06-2020
1596,Beloit College,27,Beloit,Wisconsin,11-06-2020
1597,Carroll University,117,Waukesha,Wisconsin,11-06-2020
1598,Carthage College,79,Kenosha,Wisconsin,11-06-2020
1599,Concordia University Wisconsin,25,Mequon,Wisconsin,11-06-2020
1600,Edgewood College,87,Madison,Wisconsin,11-06-2020
1601,Lakeland University,37,Plymouth,Wisconsin,11-06-2020
1602,Lawrence University,45,Appleton,Wisconsin,11-06-2020
1603,Maranatha Baptist University,2,Watertown,Wisconsin,11-06-2020
1604,Marian University,89,Fond Du Lac,Wisconsin,11-06-2020
1605,Marquette University,605,Milwaukee,Wisconsin,11-06-2020
1606,Milwaukee School of Engineering,71,Milwaukee,Wisconsin,11-06-2020
1607,Mount Mary University,22,Milwaukee,Wisconsin,11-06-2020
1608,Northland College,5,Ashland,Wisconsin,11-06-2020
1609,Ripon College,24,Ripon,Wisconsin,11-06-2020
1610,Saint Norbert College,188,De Pere,Wisconsin,11-06-2020
1611,University of Wisconsin-Eau Claire,590,Eau Claire,Wisconsin,11-06-2020
1612,University of Wisconsin-Green Bay,164,Green Bay,Wisconsin,11-06-2020
1613,University of Wisconsin-La Crosse†,430,La Crosse,Wisconsin,11-06-2020
1614,University of Wisconsin-Madison,"3,626",Madison,Wisconsin,11-06-2020
1615,University of Wisconsin-Milwaukee,785,Milwaukee,Wisconsin,11-06-2020
1616,University of Wisconsin-Oshkosh,"1,033",Oshkosh,Wisconsin,11-06-2020
1617,University of Wisconsin-Parkside,95,Somers,Wisconsin,11-06-2020
1618,University of Wisconsin-Platteville,320,Platteville,Wisconsin,11-06-2020
1619,University of Wisconsin-River Falls†,239,River Falls,Wisconsin,11-06-2020
1620,University of Wisconsin-Stevens Point,396,Stevens Point,Wisconsin,11-06-2020
1621,University of Wisconsin-Stout†,137,Menomonie,Wisconsin,11-06-2020
1622,University of Wisconsin-Superior,11,Superior,Wisconsin,11-06-2020
1623,University of Wisconsin-Whitewater,515,Whitewater,Wisconsin,11-06-2020
1624,Viterbo University,214,La Crosse,Wisconsin,11-06-2020
1625,Wisconsin Lutheran College,34,Milwaukee,Wisconsin,11-06-2020
1626,Casper College,185,Casper,Wyoming,11-06-2020
1627,Eastern Wyoming College,6,Torrington,Wyoming,11-06-2020
1628,University of Wyoming,"1,012",Laramie,Wyoming,11-06-2020
1629,Western Wyoming Community College,10,Rock Springs,Wyoming,11-06-2020
