,School,Cases,City,State,Date
1332,Tennessee College of Applied Technology-Morristown,26,Morristown,Tennessee,10-24-2020
1333,Tennessee College of Applied Technology-Murfreesboro,26,Murfreesboro,Tennessee,10-24-2020
1334,Tennessee College of Applied Technology-Nashville,19,Nashville,Tennessee,10-24-2020
1335,Tennessee College of Applied Technology-Newbern,17,Newbern,Tennessee,10-24-2020
1336,Tennessee College of Applied Technology-Oneida/Huntsville,5,Huntsville,Tennessee,10-24-2020
1337,Tennessee College of Applied Technology-Paris,8,Paris,Tennessee,10-24-2020
1338,Tennessee College of Applied Technology-Pulaski,6,Pulaski,Tennessee,10-24-2020
1339,Tennessee College of Applied Technology-Ripley,16,Ripley,Tennessee,10-24-2020
1340,Tennessee College of Applied Technology-Shelbyville,4,Shelbyville,Tennessee,10-24-2020
1341,Tennessee College of Applied Technology-Whiteville,15,Whiteville,Tennessee,10-24-2020
1342,Tennessee State University,41,Nashville,Tennessee,10-24-2020
1343,Tennessee Technological University,516,Cookeville,Tennessee,10-24-2020
1344,The University of the South,33,Sewanee,Tennessee,10-24-2020
1345,Trevecca Nazarene University,9,Nashville,Tennessee,10-24-2020
1346,Tusculum University,5,Greenville,Tennessee,10-24-2020
1347,Union University,62,Jackson,Tennessee,10-24-2020
1348,University of Memphis,308,Memphis,Tennessee,10-24-2020
1349,University of Tennessee Health Science Center*,178,Memphis,Tennessee,10-24-2020
1350,University of Tennessee at Chattanooga,583,Chattanooga,Tennessee,10-24-2020
1351,University of Tennessee at Martin,324,Martin,Tennessee,10-24-2020
1352,"University of Tennessee, Knoxville","1,674",Knoxville,Tennessee,10-24-2020
1353,Vanderbilt University,340,Nashville,Tennessee,10-24-2020
1354,Volunteer State Community College,84,Gallatin,Tennessee,10-24-2020
1355,Walters State Community College,28,Morristown,Tennessee,10-24-2020
1356,Abilene Christian University,264,Abilene,Texas,10-24-2020
1357,Angelo State University,151,San Angelo,Texas,10-24-2020
1358,Austin College,85,Sherman,Texas,10-24-2020
1359,Austin Community College District,17,Austin,Texas,10-24-2020
1360,Baylor University,"1,150",Waco,Texas,10-24-2020
1361,Blinn College,158,Brenham,Texas,10-24-2020
1362,Brazosport College,1,Richwood,Texas,10-24-2020
1363,Collin College McKinney,6,McKinney,Texas,10-24-2020
1364,Concordia University Texas,6,Austin,Texas,10-24-2020
1365,Dallas Baptist University,46,Dallas,Texas,10-24-2020
1366,East Texas Baptist University,1,Marshall,Texas,10-24-2020
1367,Galveston College,3,Galveston,Texas,10-24-2020
1368,Grayson College,26,Dension,Texas,10-24-2020
1369,Hardin-Simmons University,16,Abilene,Texas,10-24-2020
1370,Hill College,15,Hillsboro,Texas,10-24-2020
1371,Houston Baptist University,2,Houston,Texas,10-24-2020
1372,Lamar University,200,Beaumont,Texas,10-24-2020
1373,LeTourneau University,47,Longview,Texas,10-24-2020
1374,Lubbock Christian University,25,Lubbock,Texas,10-24-2020
1375,McLennan Community College,113,Waco,Texas,10-24-2020
1376,McMurry University,37,Abilene,Texas,10-24-2020
1377,Midland College,19,Midland,Texas,10-24-2020
1378,Midwestern State University,94,Wichita Falls,Texas,10-24-2020
1379,Odessa College,46,Odessa,Texas,10-24-2020
1380,Prairie View A&M University,305,Prairie View,Texas,10-24-2020
1381,Rice University,131,Houston,Texas,10-24-2020
1382,Saint Edward's University,15,Austin,Texas,10-24-2020
1383,Sam Houston State University,513,Huntsville,Texas,10-24-2020
1384,Schreiner University,4,Kerriville,Texas,10-24-2020
1385,South Texas College,154,McAllen,Texas,10-24-2020
1386,Southern Methodist University,710,Dallas,Texas,10-24-2020
1387,Southwestern University,30,Georgetown,Texas,10-24-2020
1388,St. Mary's University,28,San Antonio,Texas,10-24-2020
1389,Stephen F. Austin State University,410,Nacogdoches,Texas,10-24-2020
1390,Sul Ross State University,100,Alpine,Texas,10-24-2020
1391,Tarleton State University,301,Stephenville,Texas,10-24-2020
1392,Texas A&M International University,83,Laredo,Texas,10-24-2020
1393,Texas A&M University,"1,851",College Station,Texas,10-24-2020
1394,Texas A&M University-Central Texas,12,Kileen,Texas,10-24-2020
1395,Texas A&M University-Commerce,212,Commerce,Texas,10-24-2020
1396,Texas A&M University-Corpus Christi,129,Corpus Christi,Texas,10-24-2020
1397,Texas A&M University-Kingsville,100,Kingsville,Texas,10-24-2020
1398,Texas A&M University-San Antonio,56,San Antonio,Texas,10-24-2020
1399,Texas A&M University-Texarkana,27,Texarkana,Texas,10-24-2020
1400,Texas Christian University,"1,219",Fort Worth,Texas,10-24-2020
1401,Texas College,1,Tyler,Texas,10-24-2020
1402,Texas Lutheran University,16,Seguin,Texas,10-24-2020
1403,Texas Southern University,26,Houston,Texas,10-24-2020
1404,Texas State University,757,San Marcos,Texas,10-24-2020
1405,Texas Tech University,"2,020",Lubbock,Texas,10-24-2020
1406,Texas Tech University Health Sciences Center*,330,Lubbock,Texas,10-24-2020
1407,Texas Tech University Health Sciences Center El Paso*,117,El Paso,Texas,10-24-2020
1408,Texas Wesleyan University,42,Fort Worth,Texas,10-24-2020
1409,Texas Woman’s University,41,Denton,Texas,10-24-2020
1410,Trinity University‡,15,San Antonia,Texas,10-24-2020
1411,Tyler Junior College,127,Tyler,Texas,10-24-2020
1412,University of Dallas,19,Irving,Texas,10-24-2020
1413,University of Houston,306,Houston,Texas,10-24-2020
1414,University of Houston-Clear Lake,50,Houston,Texas,10-24-2020
1415,University of Houston-Downtown,16,Houston,Texas,10-24-2020
1416,University of Houston-Victoria,31,Victoria,Texas,10-24-2020
1417,University of Mary Hardin at Baylor,136,Belton,Texas,10-24-2020
1418,University of North Texas,373,Denton,Texas,10-24-2020
1419,University of North Texas Health Science Center,39,Fort Worth,Texas,10-24-2020
1420,University of North Texas at Dallas,16,Dallas,Texas,10-24-2020
1421,University of Texas Health Science Center at Houston*,286,Houston,Texas,10-24-2020
1422,University of Texas Health Science Center at San Antonio*,242,San Antonio,Texas,10-24-2020
1423,University of Texas Health Science Center at Tyler*,28,Tyler,Texas,10-24-2020
1424,University of Texas MD Anderson Cancer Center,11,Houston,Texas,10-24-2020
1425,University of Texas Medical Branch at Galveston,52,Galveston,Texas,10-24-2020
1426,University of Texas Permian Basin,32,Odessa,Texas,10-24-2020
1427,University of Texas Rio Grande Valley,134,Edinburg,Texas,10-24-2020
1428,University of Texas Southwestern Medical Center*,354,Dallas,Texas,10-24-2020
1429,University of Texas at Arlington,149,Arlington,Texas,10-24-2020
1430,University of Texas at Austin,"1,396",Austin,Texas,10-24-2020
1431,University of Texas at Dallas,67,Dallas,Texas,10-24-2020
1432,University of Texas at El Paso,497,El Paso,Texas,10-24-2020
1433,University of Texas at San Antonio,31,San Antonio,Texas,10-24-2020
1434,University of Texas at Tyler,140,Tyler,Texas,10-24-2020
1435,University of the Incarnate Word,52,San Antonio,Texas,10-24-2020
1436,Wayland Baptist University,51,Plainview,Texas,10-24-2020
1437,West Texas A&M University,215,Canyon,Texas,10-24-2020
1438,Brigham Young University,"2,106",Provo,Utah,10-24-2020
1439,Dixie State University,145,St. George,Utah,10-24-2020
1440,Salt Lake Community College,186,Salt Lake City,Utah,10-24-2020
1441,Snow College,13,Ephraim,Utah,10-24-2020
1442,Southern Utah University,52,Cedar City,Utah,10-24-2020
1443,University of Utah,972,Salt Lake City,Utah,10-24-2020
1444,Utah State University,828,Logan,Utah,10-24-2020
1445,Utah Valley University,452,Orem,Utah,10-24-2020
1446,Weber State University,150,Ogden,Utah,10-24-2020
1447,Westminster College,22,Salt Lake City,Utah,10-24-2020
1448,Bennington College,3,Bennington,Vermont,10-24-2020
1449,Castleton University,2,Castleton,Vermont,10-24-2020
1450,Champlain College,5,Burlington,Vermont,10-24-2020
1451,Landmark College,3,Putney,Vermont,10-24-2020
1452,Middlebury College,4,Middlebury,Vermont,10-24-2020
1453,Norwich University,6,Northfield,Vermont,10-24-2020
1454,Saint Michael's College,1,Colchester,Vermont,10-24-2020
1455,University of Vermont,17,Burlington,Vermont,10-24-2020
1456,Vermont Technical College,1,Randolph,Vermont,10-24-2020
1457,University of the Virgin Islands,3,Charlotte Amalie,Virgin Islands,10-24-2020
1458,Averett University,51,Danville,Virginia,10-24-2020
1459,Bluefield College,70,Bluefield,Virginia,10-24-2020
1460,Bridgewater College,41,Bridgewater,Virginia,10-24-2020
1461,Christopher Newport University,76,Newport News,Virginia,10-24-2020
1462,Danville Community College,7,Danville,Virginia,10-24-2020
1463,Eastern Mennonite University,19,Harrisonburg,Virginia,10-24-2020
1464,Eastern Virginia Medical School*,43,Norfolk,Virginia,10-24-2020
1465,Emory & Henry College,14,Emory,Virginia,10-24-2020
1466,Ferrum College,43,Ferrum,Virginia,10-24-2020
1467,George Mason University,98,Fairfax,Virginia,10-24-2020
1468,Hampden-Sydney College,91,Hampden-Sydney,Virginia,10-24-2020
1469,Hampton University,9,Hampton,Virginia,10-24-2020
1470,Hollins University,3,Roanoke,Virginia,10-24-2020
1471,James Madison University,"1,591",Harrisonburg,Virginia,10-24-2020
1472,Liberty University,622,Lynchburg,Virginia,10-24-2020
1473,Longwood University,104,Farmville,Virginia,10-24-2020
1474,Mary Baldwin University,7,Staunton,Virginia,10-24-2020
1475,Marymount University,23,Arlington,Virginia,10-24-2020
1476,Norfolk State University,18,Norfolk,Virginia,10-24-2020
1477,Old Dominion University,142,Norfolk,Virginia,10-24-2020
1478,Radford University,489,Radford,Virginia,10-24-2020
1479,Randolph College,1,Lynchburg,Virginia,10-24-2020
1480,Randolph-Macon College,36,Ashland,Virginia,10-24-2020
1481,Roanoke College,69,Salem,Virginia,10-24-2020
1482,Shenandoah University,31,Winchester,Virginia,10-24-2020
1483,Southern Virginia University,2,Buena Vista,Virginia,10-24-2020
1484,Sweet Briar College,9,Sweet Briar,Virginia,10-24-2020
1485,University of Lynchburg,122,Lynchburg,Virginia,10-24-2020
1486,University of Mary Washington,20,Fredericksburg,Virginia,10-24-2020
1487,University of Richmond,25,Richmond,Virginia,10-24-2020
1488,University of Virginia,"1,043",Charlottesville,Virginia,10-24-2020
1489,University of Virginia's College at Wise,15,Wise,Virginia,10-24-2020
1490,Virginia Commonwealth University,330,Richmond,Virginia,10-24-2020
1491,Virginia Highlands Community College,4,Abingdon,Virginia,10-24-2020
1492,Virginia Military Institute,108,Lexington,Virginia,10-24-2020
1493,Virginia State University,4,Petersburg,Virginia,10-24-2020
1494,Virginia Tech†,"1,310",Blacksburg,Virginia,10-24-2020
1495,Virginia Union University,6,Richmond,Virginia,10-24-2020
1496,Virginia Wesleyan University,20,Virginia Beach,Virginia,10-24-2020
1497,Washington and Lee University,77,Lexington,Virginia,10-24-2020
1498,William & Mary,17,Williamsburg,Virginia,10-24-2020
1499,Central Washington University,129,Ellensburg,Washington,10-24-2020
1500,Centralia College,6,Centralia,Washington,10-24-2020
1501,Clark College,1,Vancouver,Washington,10-24-2020
1502,Clover Park Technical College,7,Lakewood,Washington,10-24-2020
1503,Columbia Basin College,7,Pasco,Washington,10-24-2020
1504,Eastern Washington University,178,Cheney,Washington,10-24-2020
1505,Edmonds College,9,Lynnwood,Washington,10-24-2020
1506,Everett Community College,6,Everett,Washington,10-24-2020
1507,Gonzaga University,99,Spokane,Washington,10-24-2020
1508,Grays Harbor College,2,Aberdeen,Washington,10-24-2020
1509,Green River College,3,Auburn,Washington,10-24-2020
1510,Highline College,2,Des Moines,Washington,10-24-2020
1511,Lake Washington Institute of Technology,1,Kirkland,Washington,10-24-2020
1512,Lower Columbia College,1,Longview,Washington,10-24-2020
1513,North Seattle College,2,Seattle,Washington,10-24-2020
1514,Northwest Indian College,2,Bellingham,Washington,10-24-2020
1515,Olympic College,1,Bremerton,Washington,10-24-2020
1516,Pacific Lutheran University,6,Tacoma,Washington,10-24-2020
1517,Pierce College Fort Steilacoom,1,Lakewood,Washington,10-24-2020
1518,Renton Technical College,3,Renton,Washington,10-24-2020
1519,Saint Martin's University,1,Lacey,Washington,10-24-2020
1520,Seattle Central College,3,Seattle,Washington,10-24-2020
1521,Seattle Pacific University,6,Seattle,Washington,10-24-2020
1522,Seattle University,28,Seattle,Washington,10-24-2020
1523,Skagit Valley College,1,Mount Vernon,Washington,10-24-2020
1524,South Seattle College,2,Seattle,Washington,10-24-2020
1525,Spokane Community College,17,Spokane,Washington,10-24-2020
1526,Spokane Falls Community College,6,Spokane,Washington,10-24-2020
1527,Tacoma Community College,1,Tacoma,Washington,10-24-2020
1528,University of Puget Sound,19,Tacoma,Washington,10-24-2020
1529,University of Washington,654,Seattle,Washington,10-24-2020
1530,University of Washington Bothell,8,Bothell,Washington,10-24-2020
1531,University of Washington Tacoma,14,Tacoma,Washington,10-24-2020
1532,Walla Walla Community College,2,Walla Walla,Washington,10-24-2020
1533,Washington State University,"1,349",Pullman,Washington,10-24-2020
1534,Wenatchee Valley College,2,Wenatchee,Washington,10-24-2020
1535,Western Washington University,6,Bellingham,Washington,10-24-2020
1536,Whatcom Community College,7,Bellingham,Washington,10-24-2020
1537,Whitman College,2,Walla Walla,Washington,10-24-2020
1538,Whitworth University,39,Spokane,Washington,10-24-2020
1539,Yakima Valley College,8,Yakima,Washington,10-24-2020
1540,American University,30,Washington,"Washington, D.C.",10-24-2020
1541,Catholic University of America,207,Washington,"Washington, D.C.",10-24-2020
1542,Gallaudet University,1,Washington,"Washington, D.C.",10-24-2020
1543,George Washington University,60,Washington,"Washington, D.C.",10-24-2020
1544,Georgetown University,164,Washington,"Washington, D.C.",10-24-2020
1545,Howard University,20,Washington,"Washington, D.C.",10-24-2020
1546,University of the District of Columbia,3,Washington,"Washington, D.C.",10-24-2020
1547,Alderson Broaddus University,27,Philippi,West Virginia,10-24-2020
1548,Bethany College,4,Bethany,West Virginia,10-24-2020
1549,Bluefield State College,11,Bluefield,West Virginia,10-24-2020
1550,Concord University,29,Athens,West Virginia,10-24-2020
1551,Davis & Elkins College,7,Elkins,West Virginia,10-24-2020
1552,Fairmont State University,38,Fairmont,West Virginia,10-24-2020
1553,Glenville State College,29,Glenville,West Virginia,10-24-2020
1554,Marshall University,128,Huntington,West Virginia,10-24-2020
1555,Potomac State College of West Virginia University,2,Keyser,West Virginia,10-24-2020
1556,Salem University,6,Salem,West Virginia,10-24-2020
1557,Shepherd University,29,Shepherdstown,West Virginia,10-24-2020
1558,University of Charleston,32,Charleston,West Virginia,10-24-2020
1559,West Liberty University,32,West Liberty,West Virginia,10-24-2020
1560,West Virginia State University,40,Institute,West Virginia,10-24-2020
1561,West Virginia University,669,Morgantown,West Virginia,10-24-2020
1562,West Virginia University Institute of Technology,2,Montgomery,West Virginia,10-24-2020
1563,West Virginia University at Parkersburg,2,Parkersburg,West Virginia,10-24-2020
1564,West Virginia Wesleyan College,1,Buckhannon,West Virginia,10-24-2020
1565,Wheeling University,3,Wheeling,West Virginia,10-24-2020
1566,Alverno College,19,Milwaukee,Wisconsin,10-24-2020
1567,Beloit College,27,Beloit,Wisconsin,10-24-2020
1568,Carroll University,87,Waukesha,Wisconsin,10-24-2020
1569,Carthage College,55,Kenosha,Wisconsin,10-24-2020
1570,Concordia University Wisconsin,25,Mequon,Wisconsin,10-24-2020
1571,Edgewood College,74,Madison,Wisconsin,10-24-2020
1572,Lakeland University,23,Plymouth,Wisconsin,10-24-2020
1573,Lawrence University,17,Appleton,Wisconsin,10-24-2020
1574,Maranatha Baptist University,1,Watertown,Wisconsin,10-24-2020
1575,Marian University,38,Fond Du Lac,Wisconsin,10-24-2020
1576,Marquette University,495,Milwaukee,Wisconsin,10-24-2020
1577,Milwaukee School of Engineering,41,Milwaukee,Wisconsin,10-24-2020
1578,Mount Mary University,12,Milwaukee,Wisconsin,10-24-2020
1579,Northland College,5,Ashland,Wisconsin,10-24-2020
1580,Ripon College,12,Ripon,Wisconsin,10-24-2020
1581,Saint Norbert College,184,De Pere,Wisconsin,10-24-2020
1582,University of Wisconsin-Eau Claire,520,Eau Claire,Wisconsin,10-24-2020
1583,University of Wisconsin-Green Bay,122,Green Bay,Wisconsin,10-24-2020
1584,University of Wisconsin-La Crosse†,379,La Crosse,Wisconsin,10-24-2020
1585,University of Wisconsin-Madison,"3,258",Madison,Wisconsin,10-24-2020
1586,University of Wisconsin-Milwaukee,613,Milwaukee,Wisconsin,10-24-2020
1587,University of Wisconsin-Oshkosh,863,Oshkosh,Wisconsin,10-24-2020
1588,University of Wisconsin-Parkside,67,Somers,Wisconsin,10-24-2020
1589,University of Wisconsin-Platteville,279,Platteville,Wisconsin,10-24-2020
1590,University of Wisconsin-River Falls†,203,River Falls,Wisconsin,10-24-2020
1591,University of Wisconsin-Stevens Point,317,Stevens Point,Wisconsin,10-24-2020
1592,University of Wisconsin-Stout†,127,Menomonie,Wisconsin,10-24-2020
1593,University of Wisconsin-Superior,10,Superior,Wisconsin,10-24-2020
1594,University of Wisconsin-Whitewater,449,Whitewater,Wisconsin,10-24-2020
1595,Viterbo University,182,La Crosse,Wisconsin,10-24-2020
1596,Wisconsin Lutheran College,22,Milwaukee,Wisconsin,10-24-2020
1597,Casper College,142,Casper,Wyoming,10-24-2020
1598,Eastern Wyoming College,5,Torrington,Wyoming,10-24-2020
1599,University of Wyoming,678,Laramie,Wyoming,10-24-2020
1600,Western Wyoming Community College,3,Rock Springs,Wyoming,10-24-2020
