,School,Cases,City,State,Date
1508,Nashville State Community College,105,Nashville,Tennessee,04-03-2021
1509,Northeast State Community College,138,Blountville,Tennessee,04-03-2021
1510,Pellissippi State Community College,47,Knoxville,Tennessee,04-03-2021
1511,Rhodes College,21,Memphis,Tennessee,04-03-2021
1512,Roane State Community College,125,Harriman,Tennessee,04-03-2021
1513,Southern Adventist University,54,Collegedale,Tennessee,04-03-2021
1514,Southwest Tennessee Community College,113,Memphis,Tennessee,04-03-2021
1515,Tennessee College of Applied Technology-Athens,6,Athens,Tennessee,04-03-2021
1516,Tennessee College of Applied Technology-Covington,34,Covington,Tennessee,04-03-2021
1517,Tennessee College of Applied Technology-Crossville,25,Crossville,Tennessee,04-03-2021
1518,Tennessee College of Applied Technology-Crump,23,Crump,Tennessee,04-03-2021
1519,Tennessee College of Applied Technology-Dickson,70,Dickson,Tennessee,04-03-2021
1520,Tennessee College of Applied Technology-Elizabethton,23,Elizabethton,Tennessee,04-03-2021
1521,Tennessee College of Applied Technology-Harriman,17,Harriman,Tennessee,04-03-2021
1522,Tennessee College of Applied Technology-Hartsville,8,Hartsville,Tennessee,04-03-2021
1523,Tennessee College of Applied Technology-Hohenwald,7,Hohenwald,Tennessee,04-03-2021
1524,Tennessee College of Applied Technology-Jacksboro,16,Jacksboro,Tennessee,04-03-2021
1525,Tennessee College of Applied Technology-Jackson,22,Jackson,Tennessee,04-03-2021
1526,Tennessee College of Applied Technology-Knoxville,19,Knoxville,Tennessee,04-03-2021
1527,Tennessee College of Applied Technology-Livingston,22,Livingston,Tennessee,04-03-2021
1528,Tennessee College of Applied Technology-McKenzie,14,McKenzie,Tennessee,04-03-2021
1529,Tennessee College of Applied Technology-McMinnville,12,McMinnville,Tennessee,04-03-2021
1530,Tennessee College of Applied Technology-Memphis,10,Memphis,Tennessee,04-03-2021
1531,Tennessee College of Applied Technology-Morristown,26,Morristown,Tennessee,04-03-2021
1532,Tennessee College of Applied Technology-Murfreesboro,27,Murfreesboro,Tennessee,04-03-2021
1533,Tennessee College of Applied Technology-Nashville,41,Nashville,Tennessee,04-03-2021
1534,Tennessee College of Applied Technology-Newbern,27,Newbern,Tennessee,04-03-2021
1535,Tennessee College of Applied Technology-Oneida/Huntsville,17,Huntsville,Tennessee,04-03-2021
1536,Tennessee College of Applied Technology-Paris,18,Paris,Tennessee,04-03-2021
1537,Tennessee College of Applied Technology-Pulaski,16,Pulaski,Tennessee,04-03-2021
1538,Tennessee College of Applied Technology-Ripley,23,Ripley,Tennessee,04-03-2021
1539,Tennessee College of Applied Technology-Shelbyville,9,Shelbyville,Tennessee,04-03-2021
1540,Tennessee College of Applied Technology-Whiteville,21,Whiteville,Tennessee,04-03-2021
1541,Tennessee State University,55,Nashville,Tennessee,04-03-2021
1542,Tennessee Technological University,897,Cookeville,Tennessee,04-03-2021
1543,The University of the South,57,Sewanee,Tennessee,04-03-2021
1544,Trevecca Nazarene University,34,Nashville,Tennessee,04-03-2021
1545,Tusculum University,5,Greenville,Tennessee,04-03-2021
1546,Union University,62,Jackson,Tennessee,04-03-2021
1547,University of Memphis,458,Memphis,Tennessee,04-03-2021
1548,University of Tennessee Health Science Center*,307,Memphis,Tennessee,04-03-2021
1549,University of Tennessee at Chattanooga,927,Chattanooga,Tennessee,04-03-2021
1550,University of Tennessee at Martin,433,Martin,Tennessee,04-03-2021
1551,"University of Tennessee, Knoxville","2,268",Knoxville,Tennessee,04-03-2021
1552,Vanderbilt University,816,Nashville,Tennessee,04-03-2021
1553,Volunteer State Community College,168,Gallatin,Tennessee,04-03-2021
1554,Walters State Community College,108,Morristown,Tennessee,04-03-2021
1555,Abilene Christian University,553,Abilene,Texas,04-03-2021
1556,Angelo State University,294,San Angelo,Texas,04-03-2021
1557,Austin College,97,Sherman,Texas,04-03-2021
1558,Austin Community College District,29,Austin,Texas,04-03-2021
1559,Baylor University,"1,702",Waco,Texas,04-03-2021
1560,Blinn College,256,Brenham,Texas,04-03-2021
1561,Brazosport College,1,Richwood,Texas,04-03-2021
1562,Collin College McKinney,352,McKinney,Texas,04-03-2021
1563,Concordia University Texas,7,Austin,Texas,04-03-2021
1564,Dallas Baptist University,60,Dallas,Texas,04-03-2021
1565,East Texas Baptist University,1,Marshall,Texas,04-03-2021
1566,Galveston College,9,Galveston,Texas,04-03-2021
1567,Grayson College,32,Dension,Texas,04-03-2021
1568,Hardin-Simmons University,37,Abilene,Texas,04-03-2021
1569,Hill College,35,Hillsboro,Texas,04-03-2021
1570,Houston Baptist University,2,Houston,Texas,04-03-2021
1571,Lamar University,302,Beaumont,Texas,04-03-2021
1572,LeTourneau University,71,Longview,Texas,04-03-2021
1573,Lubbock Christian University,232,Lubbock,Texas,04-03-2021
1574,McLennan Community College,252,Waco,Texas,04-03-2021
1575,McMurry University,125,Abilene,Texas,04-03-2021
1576,Midland College,57,Midland,Texas,04-03-2021
1577,Midwestern State University,257,Wichita Falls,Texas,04-03-2021
1578,Odessa College,186,Odessa,Texas,04-03-2021
1579,Prairie View A&M University,444,Prairie View,Texas,04-03-2021
1580,Rice University,210,Houston,Texas,04-03-2021
1581,Saint Edward's University,20,Austin,Texas,04-03-2021
1582,Sam Houston State University,"1,016",Huntsville,Texas,04-03-2021
1583,Schreiner University,9,Kerriville,Texas,04-03-2021
1584,South Texas College,198,McAllen,Texas,04-03-2021
1585,Southern Methodist University,920,Dallas,Texas,04-03-2021
1586,Southwestern University,37,Georgetown,Texas,04-03-2021
1587,St. Mary's University,59,San Antonio,Texas,04-03-2021
1588,Stephen F. Austin State University,518,Nacogdoches,Texas,04-03-2021
1589,Sul Ross State University,317,Alpine,Texas,04-03-2021
1590,Tarleton State University,570,Stephenville,Texas,04-03-2021
1591,Texarkana College,78,Texarkana,Texas,04-03-2021
1592,Texas A&M International University,128,Laredo,Texas,04-03-2021
1593,Texas A&M University,"2,767",College Station,Texas,04-03-2021
1594,Texas A&M University-Central Texas,18,Kileen,Texas,04-03-2021
1595,Texas A&M University-Commerce,296,Commerce,Texas,04-03-2021
1596,Texas A&M University-Corpus Christi,344,Corpus Christi,Texas,04-03-2021
1597,Texas A&M University-Kingsville,184,Kingsville,Texas,04-03-2021
1598,Texas A&M University-San Antonio,94,San Antonio,Texas,04-03-2021
1599,Texas A&M University-Texarkana,107,Texarkana,Texas,04-03-2021
1600,Texas Christian University,"1,591",Fort Worth,Texas,04-03-2021
1601,Texas College,1,Tyler,Texas,04-03-2021
1602,Texas Lutheran University,36,Seguin,Texas,04-03-2021
1603,Texas Southern University,54,Houston,Texas,04-03-2021
1604,Texas State University,"1,224",San Marcos,Texas,04-03-2021
1605,Texas Tech University,"3,141",Lubbock,Texas,04-03-2021
1606,Texas Tech University Health Sciences Center*,834,Lubbock,Texas,04-03-2021
1607,Texas Tech University Health Sciences Center El Paso*,249,El Paso,Texas,04-03-2021
1608,Texas Wesleyan University,93,Fort Worth,Texas,04-03-2021
1609,Texas Woman’s University,125,Denton,Texas,04-03-2021
1610,Trinity University‡,26,San Antonia,Texas,04-03-2021
1611,Tyler Junior College,153,Tyler,Texas,04-03-2021
1612,University of Dallas,73,Irving,Texas,04-03-2021
1613,University of Houston,484,Houston,Texas,04-03-2021
1614,University of Houston-Clear Lake,72,Houston,Texas,04-03-2021
1615,University of Houston-Downtown,32,Houston,Texas,04-03-2021
1616,University of Houston-Victoria,40,Victoria,Texas,04-03-2021
1617,University of Mary Hardin at Baylor,186,Belton,Texas,04-03-2021
1618,University of North Texas,901,Denton,Texas,04-03-2021
1619,University of North Texas Health Science Center,143,Fort Worth,Texas,04-03-2021
1620,University of North Texas at Dallas,31,Dallas,Texas,04-03-2021
1621,University of St. Thomas,61,Houston,Texas,04-03-2021
1622,University of Texas Health Science Center at Houston*,301,Houston,Texas,04-03-2021
1623,University of Texas Health Science Center at San Antonio*,337,San Antonio,Texas,04-03-2021
1624,University of Texas Health Science Center at Tyler*,71,Tyler,Texas,04-03-2021
1625,University of Texas MD Anderson Cancer Center,16,Houston,Texas,04-03-2021
1626,University of Texas Medical Branch at Galveston,"1,165",Galveston,Texas,04-03-2021
1627,University of Texas Permian Basin,237,Odessa,Texas,04-03-2021
1628,University of Texas Rio Grande Valley,233,Edinburg,Texas,04-03-2021
1629,University of Texas Southwestern Medical Center*,640,Dallas,Texas,04-03-2021
1630,University of Texas at Arlington,281,Arlington,Texas,04-03-2021
1631,University of Texas at Austin,"2,102",Austin,Texas,04-03-2021
1632,University of Texas at Dallas,131,Dallas,Texas,04-03-2021
1633,University of Texas at El Paso,"1,268",El Paso,Texas,04-03-2021
1634,University of Texas at San Antonio,78,San Antonio,Texas,04-03-2021
1635,University of Texas at Tyler,270,Tyler,Texas,04-03-2021
1636,University of the Incarnate Word,128,San Antonio,Texas,04-03-2021
1637,Wayland Baptist University,265,Plainview,Texas,04-03-2021
1638,West Texas A&M University,801,Canyon,Texas,04-03-2021
1639,Brigham Young University,"3,665",Provo,Utah,04-03-2021
1640,Dixie State University,599,St. George,Utah,04-03-2021
1641,Salt Lake Community College,619,Salt Lake City,Utah,04-03-2021
1642,Snow College,42,Ephraim,Utah,04-03-2021
1643,Southern Utah University,401,Cedar City,Utah,04-03-2021
1644,University of Utah,"2,208",Salt Lake City,Utah,04-03-2021
1645,Utah State University,"2,217",Logan,Utah,04-03-2021
1646,Utah Valley University,"1,221",Orem,Utah,04-03-2021
1647,Weber State University,406,Ogden,Utah,04-03-2021
1648,Westminster College,121,Salt Lake City,Utah,04-03-2021
1649,Bennington College,4,Bennington,Vermont,04-03-2021
1650,Castleton University,3,Castleton,Vermont,04-03-2021
1651,Champlain College,10,Burlington,Vermont,04-03-2021
1652,Landmark College,4,Putney,Vermont,04-03-2021
1653,Middlebury College,7,Middlebury,Vermont,04-03-2021
1654,Northern Vermont University-Johnson,2,Johnson,Vermont,04-03-2021
1655,Northern Vermont University-Lyndon,8,Lyndonville,Vermont,04-03-2021
1656,Norwich University,16,Northfield,Vermont,04-03-2021
1657,Saint Michael's College,79,Colchester,Vermont,04-03-2021
1658,Sterling College,1,Craftsbury Common,Vermont,04-03-2021
1659,University of Vermont,110,Burlington,Vermont,04-03-2021
1660,Vermont Technical College,6,Randolph,Vermont,04-03-2021
1661,University of the Virgin Islands,3,Charlotte Amalie,Virgin Islands,04-03-2021
1662,Averett University,60,Danville,Virginia,04-03-2021
1663,Bluefield College,83,Bluefield,Virginia,04-03-2021
1664,Bridgewater College,45,Bridgewater,Virginia,04-03-2021
1665,Christopher Newport University,192,Newport News,Virginia,04-03-2021
1666,Danville Community College,12,Danville,Virginia,04-03-2021
1667,Eastern Mennonite University,29,Harrisonburg,Virginia,04-03-2021
1668,Eastern Virginia Medical School*,67,Norfolk,Virginia,04-03-2021
1669,Emory & Henry College,103,Emory,Virginia,04-03-2021
1670,Ferrum College,54,Ferrum,Virginia,04-03-2021
1671,George Mason University,297,Fairfax,Virginia,04-03-2021
1672,Hampden-Sydney College,112,Hampden-Sydney,Virginia,04-03-2021
1673,Hampton University,18,Hampton,Virginia,04-03-2021
1674,Hollins University,11,Roanoke,Virginia,04-03-2021
1675,James Madison University,"1,697",Harrisonburg,Virginia,04-03-2021
1676,Liberty University,"1,046",Lynchburg,Virginia,04-03-2021
1677,Longwood University,130,Farmville,Virginia,04-03-2021
1678,Mary Baldwin University,18,Staunton,Virginia,04-03-2021
1679,Marymount University,85,Arlington,Virginia,04-03-2021
1680,Norfolk State University,41,Norfolk,Virginia,04-03-2021
1681,Old Dominion University,243,Norfolk,Virginia,04-03-2021
1682,Radford University,567,Radford,Virginia,04-03-2021
1683,Randolph College,1,Lynchburg,Virginia,04-03-2021
1684,Randolph-Macon College,55,Ashland,Virginia,04-03-2021
1685,Roanoke College,78,Salem,Virginia,04-03-2021
1686,Shenandoah University,153,Winchester,Virginia,04-03-2021
1687,Southern Virginia University,11,Buena Vista,Virginia,04-03-2021
1688,Sweet Briar College,11,Sweet Briar,Virginia,04-03-2021
1689,University of Lynchburg,157,Lynchburg,Virginia,04-03-2021
1690,University of Mary Washington,47,Fredericksburg,Virginia,04-03-2021
1691,University of Richmond,101,Richmond,Virginia,04-03-2021
1692,University of Virginia,"1,372",Charlottesville,Virginia,04-03-2021
1693,University of Virginia's College at Wise,37,Wise,Virginia,04-03-2021
1694,Virginia Commonwealth University,541,Richmond,Virginia,04-03-2021
1695,Virginia Highlands Community College,4,Abingdon,Virginia,04-03-2021
1696,Virginia Military Institute,125,Lexington,Virginia,04-03-2021
1697,Virginia State University,7,Petersburg,Virginia,04-03-2021
1698,Virginia Tech,"1,726",Blacksburg,Virginia,04-03-2021
1699,Virginia Union University,17,Richmond,Virginia,04-03-2021
1700,Virginia Wesleyan University,29,Virginia Beach,Virginia,04-03-2021
1701,Washington and Lee University,154,Lexington,Virginia,04-03-2021
1702,William & Mary,94,Williamsburg,Virginia,04-03-2021
1703,Cascadia College,1,Bothell,Washington,04-03-2021
1704,Central Washington University,225,Ellensburg,Washington,04-03-2021
1705,Centralia College,10,Centralia,Washington,04-03-2021
1706,Clark College,1,Vancouver,Washington,04-03-2021
1707,Clover Park Technical College,26,Lakewood,Washington,04-03-2021
1708,Columbia Basin College,7,Pasco,Washington,04-03-2021
1709,Eastern Washington University,287,Cheney,Washington,04-03-2021
1710,Edmonds College,11,Lynnwood,Washington,04-03-2021
1711,Everett Community College,15,Everett,Washington,04-03-2021
1712,Evergreen State College,4,Olympia,Washington,04-03-2021
1713,Gonzaga University,253,Spokane,Washington,04-03-2021
1714,Green River College,6,Auburn,Washington,04-03-2021
1715,Highline College,3,Des Moines,Washington,04-03-2021
1716,Lake Washington Institute of Technology,9,Kirkland,Washington,04-03-2021
1717,Lower Columbia College,4,Longview,Washington,04-03-2021
1718,North Seattle College,2,Seattle,Washington,04-03-2021
1719,Olympic College,3,Bremerton,Washington,04-03-2021
1720,Pacific Lutheran University,19,Tacoma,Washington,04-03-2021
1721,Pierce College Fort Steilacoom,3,Lakewood,Washington,04-03-2021
1722,Renton Technical College,6,Renton,Washington,04-03-2021
1723,Saint Martin's University,2,Lacey,Washington,04-03-2021
1724,Seattle Central College,7,Seattle,Washington,04-03-2021
1725,Seattle Pacific University,14,Seattle,Washington,04-03-2021
1726,Seattle University,61,Seattle,Washington,04-03-2021
1727,Skagit Valley College,1,Mount Vernon,Washington,04-03-2021
1728,South Seattle College,6,Seattle,Washington,04-03-2021
1729,Spokane Community College,22,Spokane,Washington,04-03-2021
1730,Spokane Falls Community College,9,Spokane,Washington,04-03-2021
1731,Tacoma Community College,11,Tacoma,Washington,04-03-2021
1732,University of Puget Sound,33,Tacoma,Washington,04-03-2021
1733,University of Washington,958,Seattle,Washington,04-03-2021
1734,University of Washington Bothell,14,Bothell,Washington,04-03-2021
1735,University of Washington Tacoma,31,Tacoma,Washington,04-03-2021
1736,Walla Walla Community College*,9,Walla Walla,Washington,04-03-2021
1737,Washington State University,"1,407",Pullman,Washington,04-03-2021
1738,Wenatchee Valley College,2,Wenatchee,Washington,04-03-2021
1739,Western Washington University,30,Bellingham,Washington,04-03-2021
1740,Whatcom Community College,8,Bellingham,Washington,04-03-2021
1741,Whitman College,10,Walla Walla,Washington,04-03-2021
1742,Whitworth University,120,Spokane,Washington,04-03-2021
1743,Yakima Valley College,21,Yakima,Washington,04-03-2021
1744,American University,42,Washington,"Washington, D.C.",04-03-2021
1745,Catholic University of America,241,Washington,"Washington, D.C.",04-03-2021
1746,Gallaudet University,1,Washington,"Washington, D.C.",04-03-2021
1747,George Washington University,221,Washington,"Washington, D.C.",04-03-2021
1748,Georgetown University,289,Washington,"Washington, D.C.",04-03-2021
1749,Howard University,54,Washington,"Washington, D.C.",04-03-2021
1750,University of the District of Columbia,7,Washington,"Washington, D.C.",04-03-2021
1751,Alderson Broaddus University,59,Philippi,West Virginia,04-03-2021
1752,Bethany College (W.Va.),16,Bethany,West Virginia,04-03-2021
1753,Bluefield State College,18,Bluefield,West Virginia,04-03-2021
1754,Concord University,75,Athens,West Virginia,04-03-2021
1755,Davis & Elkins College,71,Elkins,West Virginia,04-03-2021
1756,Fairmont State University,75,Fairmont,West Virginia,04-03-2021
1757,Glenville State College,37,Glenville,West Virginia,04-03-2021
1758,Marshall University,353,Huntington,West Virginia,04-03-2021
1759,Potomac State College of West Virginia University,30,Keyser,West Virginia,04-03-2021
1760,Salem University,6,Salem,West Virginia,04-03-2021
1761,Shepherd University,107,Shepherdstown,West Virginia,04-03-2021
1762,University of Charleston,93,Charleston,West Virginia,04-03-2021
1763,West Liberty University,61,West Liberty,West Virginia,04-03-2021
1764,West Virginia State University,74,Institute,West Virginia,04-03-2021
1765,West Virginia University,"1,031",Morgantown,West Virginia,04-03-2021
1766,West Virginia University Institute of Technology,9,Montgomery,West Virginia,04-03-2021
1767,West Virginia University at Parkersburg,19,Parkersburg,West Virginia,04-03-2021
1768,West Virginia Wesleyan College,4,Buckhannon,West Virginia,04-03-2021
1769,Wheeling University,10,Wheeling,West Virginia,04-03-2021
1770,Alverno College,126,Milwaukee,Wisconsin,04-03-2021
1771,Beloit College,31,Beloit,Wisconsin,04-03-2021
1772,Carroll University,306,Waukesha,Wisconsin,04-03-2021
1773,Carthage College,308,Kenosha,Wisconsin,04-03-2021
1774,Concordia University Wisconsin,59,Mequon,Wisconsin,04-03-2021
1775,Edgewood College,138,Madison,Wisconsin,04-03-2021
1776,Lakeland University,101,Plymouth,Wisconsin,04-03-2021
1777,Lawrence University,66,Appleton,Wisconsin,04-03-2021
1778,Maranatha Baptist University,10,Watertown,Wisconsin,04-03-2021
1779,Marian University,118,Fond Du Lac,Wisconsin,04-03-2021
1780,Marquette University,"1,063",Milwaukee,Wisconsin,04-03-2021
1781,Milwaukee School of Engineering,195,Milwaukee,Wisconsin,04-03-2021
1782,Mount Mary University,58,Milwaukee,Wisconsin,04-03-2021
1783,Northland College,42,Ashland,Wisconsin,04-03-2021
1784,Ripon College,44,Ripon,Wisconsin,04-03-2021
1785,Saint Norbert College,236,De Pere,Wisconsin,04-03-2021
1786,University of Wisconsin-Eau Claire,916,Eau Claire,Wisconsin,04-03-2021
1787,University of Wisconsin-Green Bay,295,Green Bay,Wisconsin,04-03-2021
1788,University of Wisconsin-La Crosse†,514,La Crosse,Wisconsin,04-03-2021
1789,University of Wisconsin-Madison,"5,182",Madison,Wisconsin,04-03-2021
1790,University of Wisconsin-Milwaukee,"1,401",Milwaukee,Wisconsin,04-03-2021
1791,University of Wisconsin-Oshkosh,"1,282",Oshkosh,Wisconsin,04-03-2021
1792,University of Wisconsin-Parkside,234,Somers,Wisconsin,04-03-2021
1793,University of Wisconsin-Platteville,547,Platteville,Wisconsin,04-03-2021
1794,University of Wisconsin-River Falls†,435,River Falls,Wisconsin,04-03-2021
1795,University of Wisconsin-Stevens Point,583,Stevens Point,Wisconsin,04-03-2021
1796,University of Wisconsin-Stout†,168,Menomonie,Wisconsin,04-03-2021
1797,University of Wisconsin-Superior,38,Superior,Wisconsin,04-03-2021
1798,University of Wisconsin-Whitewater,739,Whitewater,Wisconsin,04-03-2021
1799,Viterbo University,311,La Crosse,Wisconsin,04-03-2021
1800,Wisconsin Lutheran College,120,Milwaukee,Wisconsin,04-03-2021
1801,Casper College,299,Casper,Wyoming,04-03-2021
1802,Eastern Wyoming College,12,Torrington,Wyoming,04-03-2021
1803,University of Wyoming,"1,795",Laramie,Wyoming,04-03-2021
1804,Western Wyoming Community College,65,Rock Springs,Wyoming,04-03-2021
