,School,Cases,City,State,Date
1339,Carroll University,34,Waukesha,Wisconsin,10-01-2020
1340,Carthage College,23,Kenosha,Wisconsin,10-01-2020
1341,Concordia University Wisconsin,14,Mequon,Wisconsin,10-01-2020
1342,Edgewood College,35,Madison,Wisconsin,10-01-2020
1343,Lakeland University,14,Plymouth,Wisconsin,10-01-2020
1344,Lawrence University,7,Appleton,Wisconsin,10-01-2020
1345,Marian University,38,Fond Du Lac,Wisconsin,10-01-2020
1346,Marquette University,240,Milwaukee,Wisconsin,10-01-2020
1347,Milwaukee School of Engineering,8,Milwaukee,Wisconsin,10-01-2020
1348,Ripon College,6,Ripon,Wisconsin,10-01-2020
1349,Saint Norbert College,74,De Pere,Wisconsin,10-01-2020
1350,University of Wisconsin-Eau Claire,228,Eau Claire,Wisconsin,10-01-2020
1351,University of Wisconsin-Green Bay,25,Green Bay,Wisconsin,10-01-2020
1352,University of Wisconsin-La Crosse†,191,La Crosse,Wisconsin,10-01-2020
1353,University of Wisconsin-Madison,"2,775",Madison,Wisconsin,10-01-2020
1354,University of Wisconsin-Milwaukee,247,Milwaukee,Wisconsin,10-01-2020
1355,University of Wisconsin-Oshkosh,481,Oshkosh,Wisconsin,10-01-2020
1356,University of Wisconsin-Parkside,5,Somers,Wisconsin,10-01-2020
1357,University of Wisconsin-Platteville,169,Platteville,Wisconsin,10-01-2020
1358,University of Wisconsin-River Falls†,155,River Falls,Wisconsin,10-01-2020
1359,University of Wisconsin-Stevens Point,181,Stevens Point,Wisconsin,10-01-2020
1360,University of Wisconsin-Stout†,15,Menomonie,Wisconsin,10-01-2020
1361,University of Wisconsin-Superior,1,Superior,Wisconsin,10-01-2020
1362,University of Wisconsin-Whitewater,358,Whitewater,Wisconsin,10-01-2020
1363,Viterbo University,50,La Crosse,Wisconsin,10-01-2020
1364,Wisconsin Lutheran College,2,Milwaukee,Wisconsin,10-01-2020
1365,Casper College,7,Casper,Wyoming,10-01-2020
1366,Eastern Wyoming College,2,Torrington,Wyoming,10-01-2020
1367,University of Wyoming,160,Laramie,Wyoming,10-01-2020
